t,x,y,expected_radius,normal_lower,no_signal_radius,worst_lower,worst_upper
0.895,962.7635137154668,505.6123787654618,25.38591002337034,49.17039441148368,48.02867018025673,49.17039441148368,49.17041033763086
0.9,963.0771712195746,505.2370869943438,25.38962690837154,49.16397022459704,48.07555808444272,49.16397022459704,49.16398614142623
0.905,963.3908287236824,504.8617952232258,25.39336984450355,49.1575500250844,48.12255614698795,49.1575500250844,49.15756593258867
0.91,963.7044862277902,504.4865034521079,25.39713756901264,49.1511338201967,48.16966428031439,49.1511338201967,49.15114971836924
0.915,964.018143731898,504.11121168099,25.40093016028707,49.14472161720494,48.21688239702164,49.14472161720494,49.14473750604001
0.92,964.3318012360057,503.735919909872,25.40474770010616,49.13831342339979,48.26421040988691,49.13831342339979,49.1383293028897
0.925,964.6454587401136,503.3606281387541,25.40859028154148,49.13190924609216,48.31164823186478,49.13190924609216,49.13192511623136
0.93,964.9591162442214,502.9853363676361,25.41245798997327,49.12550909261257,48.35919577608568,49.12550909261257,49.12552495339467
0.9350000000000001,965.2727737483292,502.6100445965182,25.41635092380898,49.11911297031337,48.40685295585674,49.11911297031337,49.11912882173165
0.9400000000000001,965.5864312524369,502.2347528254002,25.42026916892199,49.11272088656508,48.45461968466032,49.11272088656508,49.1127367286137
0.9450000000000001,965.9000887565447,501.8594610542822,25.42421279093648,49.10633284875987,48.50249587615432,49.10633284875987,49.10634868143223
0.9500000000000001,966.2137462606526,501.4841692831643,25.4281818246033,49.09994886431073,48.55048144417095,49.09994886431073,49.09996468760014
0.9550000000000001,966.5274037647603,501.1088775120463,25.43217630163874,49.0935689406495,48.59857630271695,49.0935689406495,49.09358475455013
0.9600000000000001,966.8410612688681,500.7335857409284,25.43619627085315,49.08719308522993,48.64678036597301,49.08719308522993,49.08720888973441
0.9650000000000001,967.1547187729759,500.3582939698105,25.44024176002725,49.08082130552639,48.69509354829299,49.08082130552639,49.0808371006293
0.97,967.4683762770837,499.9830021986925,25.44431317537813,49.07445360903314,48.74351576420361,49.07445360903314,49.07446939472729
0.975,967.7820337811914,499.6077104275745,25.44840978413281,49.06809000326597,48.7920469284044,49.06809000326597,49.06810577954498
0.98,968.0956912852993,499.2324186564566,25.45253202853317,49.06173049576136,48.84068695576679,49.06173049576136,49.06174626261961
0.985,968.4093487894071,498.8571268853386,25.45667996433423,49.05537509407651,48.88943576133354,49.05537509407651,49.05539085150703
0.99,968.7230062935149,498.4818351142207,25.46085366645731,49.04902380579009,48.93829326031926,49.04902380579009,49.04903955378649
0.995,969.0366637976226,498.1065433431028,25.46505321684731,49.0426766385015,48.98725936810854,49.0426766385015,49.0426923770574
1,969.3503213017304,497.7312515719848,25.46927869506816,49.03633359983154,49.03633400025684,49.03633360025683,49.03634932894056
1.005,969.6639788058383,497.3559598008668,25.47353019135878,49.02999469742159,49.08551707248913,49.08551667248913,49.08551707248913
1.01,969.977636309946,496.9806680297489,25.47780779788263,49.02365993893564,49.13480850070005,49.13480810070005,49.13480850070005
1.015,970.2912938140538,496.6053762586309,25.48211161182589,49.0173293320581,49.18420820095316,49.18420780095315,49.18420820095316
1.02,970.6049513181616,496.230084487513,25.48644171549202,49.01100288449487,49.2337160894805,49.2337156894805,49.2337160894805
1.025,970.9186088222694,495.854792716395,25.49079815858703,49.00468060397413,49.28333208268241,49.2833316826824,49.28333208268241
1.03,971.2322663263772,495.4795009452771,25.49518098514513,48.99836249824485,49.33305609712674,49.33305569712673,49.33305609712674
1.035,971.545923830485,495.1042091741591,25.49959023803149,48.99204857507846,49.38288804954898,49.38288764954898,49.38288804954898
1.04,971.8595813345928,494.7289174030412,25.50402596701366,48.98573884226747,49.43282785685115,49.43282745685115,49.43282785685115
1.045,972.1732388387006,494.3536256319233,25.50848821721315,48.97943330762682,49.48287543610193,49.48287503610192,49.48287543610193
1.05,972.4868963428083,493.9783338608053,25.51297702619851,48.97313197899341,49.53303070453565,49.53303030453565,49.53303070453565
1.055,972.8005538469162,493.6030420896873,25.51749242647533,48.96683486422596,49.58329357955283,49.58329317955283,49.58329357955283
1.06,973.114211351024,493.2277503185693,25.52203444736131,48.96054197120526,49.63366397871883,49.63366357871882,49.63366397871883
1.065,973.4278688551317,492.8524585474514,25.52660314318306,48.95425330783409,49.68414181976362,49.68414141976361,49.68414181976362
1.07,973.7415263592395,492.4771667763334,25.53119861542521,48.94796888203817,49.73472702058196,49.73472662058196,49.73472702058196
1.075,974.0551838633473,492.1018750052155,25.53582097518996,48.94168870176527,49.78541949923225,49.78541909923225,49.78541949923225
1.08,974.3688413674552,491.7265832340976,25.54047034007462,48.93541277498533,49.83621917393642,49.83621877393642,49.83621917393642
1.085,974.6824988715629,491.3512914629796,25.54514680687673,48.9291411096913,49.88712596307955,49.88712556307954,49.88712596307955
1.09,974.9961563756707,490.9759996918617,25.54985043844253,48.92287371389801,49.93813978520954,49.93813938520954,49.93813978520954
1.095,975.3098138797785,490.6007079207437,25.55458127392258,48.91661059564396,49.98926055903642,49.98926015903641,49.98926055903642
1.1,975.6234713838863,490.2254161496257,25.55933933611623,48.91035176298967,50.04048820343229,50.04048780343228,50.04048820343229
1.105,975.937128887994,489.8501243785078,25.56412467735347,48.904097224019,50.09182263743045,50.09182223743045,50.09182263743045
1.11,976.2507863921019,489.4748326073899,25.56893735973766,48.89784698683818,50.1432637802256,50.14326338022559,50.1432637802256
1.115,976.5644438962097,489.0995408362719,25.57377744411475,48.89160105957712,50.19481155117297,50.19481115117296,50.19481155117297
1.12,976.8781014003175,488.724249065154,25.57864498984215,48.88535945038824,50.24646586978802,50.24646546978801,50.24646586978802
1.125,977.1917589044252,488.348957294036,25.58354005336717,48.8791221674477,50.29822665574606,50.29822625574606,50.29822665574606
1.13,977.5054164085331,487.9736655229181,25.58846271041963,48.87288921895443,50.35009382888204,50.35009342888203,50.35009382888204
1.135,977.8190739126409,487.5983737518001,25.59341462773492,48.86666061313143,50.4020673091898,50.4020669091898,50.4020673091898
1.14,978.1327314167486,487.2230819806821,25.59840145363075,48.86043635822433,50.4541470168221,50.45414661682209,50.4541470168221
1.145,978.4463889208564,486.8477902095642,25.60341615627608,48.8542164625027,50.50633287208962,50.50633247208962,50.50633287208962
1.15,978.7600464249642,486.4724984384462,25.60845879837191,48.84800093425955,50.55862479546134,50.55862439546134,50.55862479546134
1.155,979.0737039290721,486.0972066673283,25.61352941949082,48.84178978181207,50.61102270756345,50.61102230756345,50.61102270756345
1.16,979.3873614331798,485.7219148962104,25.61862804317549,48.83558301350141,50.66352652917924,50.66352612917923,50.66352652917924
1.165,979.7010189372876,485.3466231250924,25.62375468849968,48.82938063769139,50.71613618124909,50.71613578124909,50.71613618124909
1.17,980.0146764413954,484.9713313539744,25.62890937777437,48.82318266277083,50.76885158486919,50.76885118486918,50.76885158486919
1.175,980.3283339455032,484.5960395828565,25.63409217033983,48.81698909715234,50.82167266129213,50.82167226129213,50.82167266129213
1.18,980.6419914496109,484.2207478117385,25.63930313129228,48.81079994927318,50.87459933192552,50.87459893192551,50.87459933192552
1.185,980.9556489537188,483.8454560406206,25.64454235613068,48.80461522759362,50.92763151833285,50.92763111833285,50.92763151833285
1.19,981.2693064578266,483.4701642695027,25.64981000053587,48.79843494059956,50.98076914223176,50.98076874223175,50.98076914223176
1.195,981.5829639619344,483.0948724983847,25.65510623883533,48.79225909680064,51.03401212549474,51.03401172549474,51.03401212549474
1.2,981.8966214660421,482.7195807272668,25.6604312213638,48.78608770473136,51.08736039014781,51.0873599901478,51.08736039014781
1.205,982.2102789701499,482.3442889561488,25.66578500219996,48.77992077295092,51.14081385837126,51.14081345837126,51.14081385837126
1.21,982.5239364742578,481.9689971850308,25.67116761014342,48.77375831004238,51.19437245249829,51.19437205249829,51.19437245249829
1.215,982.8375939783655,481.5937054139129,25.67657906706788,48.7676003246147,51.24803609501483,51.24803569501482,51.24803609501483
1.22,983.1512514824733,481.2184136427949,25.68201937953645,48.76144682530092,51.30180470855974,51.30180430855973,51.30180470855974
1.225,983.4649089865811,480.843121871677,25.68748857120676,48.7552978207595,51.35567821592372,51.35567781592372,51.35567821592372
1.23,983.7785664906889,480.467830100559,25.69298669070819,48.74915331967329,51.40965654004943,51.40965614004942,51.40965654004943
1.235,984.0922239947967,480.0925383294411,25.69851377533675,48.74301333075235,51.46373960403061,51.4637392040306,51.46373960403061
1.24,984.4058814989045,479.7172465583232,25.70406985154979,48.73687786272901,51.51792733111236,51.51792693111236,51.51792733111236
1.245,984.7195390030123,479.3419547872052,25.7096549535867,48.73074692436308,51.57221964469044,51.57221924469044,51.57221964469044
1.25,985.03319650712,478.9666630160872,25.71526919047617,48.72462052443944,51.62661646831049,51.62661606831049,51.62661646831049
1.255,985.3468540112278,478.5913712449693,25.72091270024989,48.71849867176812,51.68111772566864,51.68111732566864,51.68111772566864
1.26,985.6605115153357,478.2160794738513,25.72658563737874,48.71238137518467,51.73572334061013,51.73572294061012,51.73572334061013
1.265,985.9741690194435,477.8407877027334,25.73228819604006,48.70626864355094,51.79043323712954,51.79043283712954,51.79043323712954
1.27,986.2878265235512,477.4654959316155,25.73802052075802,48.70016048575443,51.84524733937029,51.84524693937028,51.84524733937029
1.275,986.601484027659,477.0902041604975,25.74378261755258,48.69405691070842,51.90016557162414,51.90016517162413,51.90016557162414
1.28,986.9151415317668,476.7149123893795,25.74957451905751,48.68795792735246,51.95518785833136,51.95518745833136,51.95518785833136
1.285,987.2287990358747,476.3396206182616,25.75539629527854,48.68186354465173,52.01031412407932,52.01031372407932,52.01031412407932
1.29,987.5424565399824,475.9643288471436,25.761248017158,48.67577377159864,52.06554429360332,52.06554389360332,52.06554429360332
1.295,987.8561140440902,475.5890370760257,25.76712975166957,48.66968861721089,52.12087829178538,52.12087789178538,52.12087829178538
1.3,988.169771548198,475.2137453049077,25.77304152731838,48.66360809053301,52.17631604365446,52.17631564365445,52.17631604365446
