x,y,J,J_lower,P_H,P_N,P_A,P_loc,E_radius_loss,safe_margin,angle_calls,level
931.423492431641,589.394187927246,2103.81265881591,2103.81265881591,0.0,0.000647020162158375,0.999352998654721,0.0,25.1234364047207,-98.066609165375,630.0,3
926.106719970703,591.100578308105,2104.39608114497,2104.39608114496,0.0,0.000583919541856503,0.999416082978895,0.0,25.1104457827886,-94.5053928748523,630.0,3
933.155708312988,590.601530075073,2103.7886156367,2103.7886156367,0.0,0.000688559072690084,0.999311449641233,0.0,25.1305169838466,-100.176204806211,630.0,3
934.390602111816,587.854146957397,2103.83367063363,2103.83367063362,0.0,0.000677541000825449,0.99932246652635,0.0,25.131525094711,-99.746974174471,630.0,3
933.340101242065,588.926002979279,2103.78847560744,2103.78847560744,0.0,0.00067252624757399,0.999327488608207,0.0,25.1291085941501,-99.4332102684155,630.0,3
935.072317123413,590.133345127106,2103.88244092267,2103.88244092267,0.0,0.000715120785115074,0.99928486995507,0.0,25.1366771578474,-101.542689477156,630.0,3
932.335698604584,589.578977227211,2103.78395730014,2103.78395730014,0.0,0.000663620710751087,0.999336396602141,0.0,25.1265597376788,-98.9354776357609,630.0,3
932.520091533661,587.903450131416,2103.81236905135,2103.81236905134,0.0,0.000648012700579956,0.9993520073395,0.0,25.1252533164049,-98.1930661080848,630.0,3
932.996804118156,589.927010089159,2103.78093429761,2103.78093429761,0.0,0.00067825389955992,0.999321758842787,0.0,25.1291479037173,-99.6801003678543,630.0,3
931.992401480675,590.579984337091,2103.78714320533,2103.78714320532,0.0,0.000669317710880912,0.99933069689321,0.0,25.1266642067711,-99.1833878799666,630.0,3
932.329326421022,590.166488997638,2103.78172750766,2103.78172750766,0.0,0.000670111280031335,0.999329904160641,0.0,25.1272447857585,-99.245460583443,630.0,3
932.990431934595,590.514521859586,2103.78425112348,2103.78425112348,0.0,0.000684842612976849,0.999315167504756,0.0,25.129848894818,-99.990055533802,630.0,3
932.499381937087,589.812863385305,2103.78081490348,2103.78081490347,0.0,0.00066888301508245,0.999331133344972,0.0,25.1273710630836,-99.1991057530536,630.0,3
933.166859634221,589.573384476826,2103.78267023529,2103.78267023529,0.0,0.000677018806615974,0.999322994479641,0.0,25.1292895472844,-99.6339440960983,630.0,3
932.538709724322,590.018212867435,2103.78016246347,2103.78016246346,0.0,0.000671832577091285,0.999328182842188,0.0,25.1277472246827,-99.342504513734,630.0,3
932.041287543252,589.904066163581,2103.78694770054,2103.78694770054,0.0,0.000662520934702825,0.999337495746592,0.0,25.1259973262603,-98.8615600181031,630.0,3
932.75792497443,589.921274107764,2103.77977632346,2103.77977632345,0.0,0.000674297531311527,0.999325717104495,0.0,25.1283498886044,-99.4754445151129,630.0,3
932.797252761666,590.126623589895,2103.78016533133,2103.78016533133,0.0,0.000677263273248307,0.999322750058447,0.0,25.1287292423548,-99.6188367311393,630.0,3
932.722785055521,590.048183538747,2103.77981526934,2103.77981526933,0.0,0.000675161536036565,0.999324852736404,0.0,25.1283879527204,-99.5139030488399,630.0,3
932.942000305629,589.951244779077,2103.78054794479,2103.78054794478,0.0,0.000677634621631985,0.999322378431047,0.0,25.1289951817968,-99.6468563827525,630.0,3
932.639532369649,590.001470845345,2103.77982092363,2103.77982092362,0.0,0.000673279932484183,0.999326735068682,0.0,25.128057410565,-99.4185861283731,630.0,3
932.841177660302,589.967986801166,2103.78001343388,2103.78001343387,0.0,0.000676180953152704,0.999323832842951,0.0,25.1286813882401,-99.5707620637615,630.0,3
932.689943692312,589.993099834301,2103.7797595654,2103.7797595654,0.0,0.000674004398615648,0.999326010347356,0.0,25.1282129541683,-99.4566285241212,630.0,3
932.725083611222,589.866190403318,2103.77979873674,2103.77979873674,0.0,0.000673141533036827,0.99932687356098,0.0,25.1281751830272,-99.4181732956922,630.0,3
932.724508972296,589.911688687175,2103.77976021682,2103.77976021681,0.0,0.000673646083746005,0.999326368815437,0.0,25.1282281960397,-99.4421036906758,630.0,3
932.656527690178,589.983514413711,2103.7797909696,2103.77979096959,0.0,0.000673353132183145,0.99932666185494,0.0,25.1280914749461,-99.4232885690874,630.0,3
932.732575653367,589.936834184251,2103.77975393436,2103.77975393436,0.0,0.000674061335260207,0.999325953398882,0.0,25.1282851618124,-99.4624045535543,630.0,3
800.0,650.0,2301.78554927295,2301.78554927295,0.0,1.98087658240747e-05,0.999980183197813,0.0,25.725358731993,-26.956503012952,666.0,3
820.0,650.0,2249.57568696697,2249.57568696696,0.0,6.85469023785181e-05,0.999931439915091,0.0,25.547348476435,-42.5160380260631,666.0,3
800.0,670.0,2300.64986721798,2300.64986721798,0.0,5.9092145837193e-05,0.999940900888756,0.0,25.7761958599941,-39.7322489765713,666.0,3
820.0,670.0,2250.61625764506,2250.61625764506,0.0,0.000146216188149957,0.999853778874145,0.0,25.6047884351454,-55.1033977875568,630.0,3
840.0,650.0,2205.45371897651,2205.4537189765,0.0,0.000164171731743044,0.999835821089213,0.0,25.406320372645,-58.2247965354661,630.0,3
860.0,640.0,2168.45220111558,2168.45220111558,0.0,0.000249667845300215,0.999750321565352,0.0,25.2752250367887,-68.0533718980778,630.0,3
860.0,620.0,2168.36136588979,2168.36136588978,0.0,0.000141093419588629,0.999858891552212,0.0,25.2303018833948,-56.1886738370026,594.0,3
880.0,595.0,2141.25175679421,2141.2517567942,0.0,0.000149549169037607,0.999850454218716,0.0,25.1231556243326,-58.1848525191265,630.0,3
920.0,585.0,2106.78623045128,2106.78623045127,0.0,0.000444018583126862,0.999555998636848,0.0,25.091642532893,-86.0725103703801,630.0,3
970.0,552.5,2127.09479917644,2127.09479917644,0.0,0.000899415530822355,0.999100577665442,0.0,25.3252352095841,-112.01580559925,594.0,3
980.0,530.0,2148.59587758121,2148.5958775812,0.0,0.000826354358124473,0.999173595245722,0.0,25.4455553164276,-109.783307831572,522.0,3
905.0,578.75,2117.58690544721,2117.58690544721,0.0,0.000246106363634579,0.999753896725969,0.0,25.0767399571493,-70.0719352740218,630.0,3
885.0,623.75,2132.82340751932,2132.82340751932,0.0,0.000365625330498704,0.99963438469814,0.0,25.157727211953,-78.690998285894,558.0,3
926.25,560.9375,2111.05238756886,2111.05238756885,0.0,0.000332544639378529,0.999667448978261,0.0,25.100533492656,-78.6342054757131,630.0,3
941.25,567.1875,2107.18796706308,2107.18796706308,0.0,0.000568121049107199,0.999431882728494,0.0,25.14664306835,-94.699111214288,594.0,3
935.0,591.25,2103.90895695363,2103.90895695363,0.0,0.000727103443375004,0.999272883648032,0.0,25.1378576238018,-102.08038450167,630.0,3
939.375,606.40625,2107.49065511541,2107.49065511541,0.0,0.0010166331102545,0.998983364200403,0.0,25.1828663393338,-113.953519614305,558.0,3
913.75,609.0625,2109.02040080426,2109.02040080426,0.0,0.00059114876401985,0.999408851438486,0.0,25.1163804913845,-94.0253101069991,594.0,3
934.375,577.65625,2104.71764119637,2104.71764119636,0.0,0.000569662012875667,0.99943031790958,0.0,25.1231717800067,-94.3157093837249,630.0,3
949.375,583.90625,2107.84117744252,2107.84117744252,0.0,0.000898408191723468,0.999101602345386,0.0,25.193914478167,-110.357600527926,594.0,3
927.34375,584.7265625,2104.59328061653,2104.59328061652,0.0,0.000538111529319298,0.999461877733588,0.0,25.1070671592772,-92.1202348197799,630.0,3
927.96875,598.3203125,2104.3152975689,2104.31529756889,0.0,0.000692529552077874,0.999307459219901,0.0,25.1256372141431,-99.9837928173069,666.0,3
935.625,604.84375,2105.9178859485,2105.9178859485,0.0,0.000916309908621326,0.999083684093125,0.0,25.1637653225222,-109.957583572821,558.0,3
929.4140625,589.755859375,2103.95073587125,2103.95073587125,0.0,0.000619611665540673,0.999380394413587,0.0,25.1178042603051,-96.5663111490792,630.0,3
936.4453125,582.685546875,2104.17996910945,2104.17996910944,0.0,0.000653374875413386,0.999346636971392,0.0,25.1339100846999,-98.7337874192735,630.0,3
934.326171875,586.59423828125,2103.86247691626,2103.86247691626,0.0,0.000662400486411726,0.999337609770785,0.0,25.1299361930468,-99.019441116134,630.0,3
939.912109375,588.08837890625,2104.55770229746,2104.55770229746,0.0,0.000774595080014141,0.999225393241872,0.0,25.1531392376532,-104.541832963496,594.0,3
932.03857421875,589.338989257812,2103.79238969408,2103.79238969408,0.0,0.000656186142287121,0.999343832085749,0.0,25.1253200156788,-98.5559775107249,630.0,3
931.36474609375,584.683227539062,2104.04821742989,2104.04821742989,0.0,0.00059596195068356,0.99940403427827,0.0,25.1184173240562,-95.495129691453,630.0,3
934.091186523438,589.608306884766,2103.81219237272,2103.81219237272,0.0,0.000692602515546756,0.999307401926552,0.0,25.1325207745232,-100.432965667276,630.0,3
931.803588867188,592.353057861328,2103.81643759345,2103.81643759344,0.0,0.000686423128033392,0.999313584252511,0.0,25.1283422909688,-99.9781073003066,630.0,3
932.434234619141,590.913352966309,2103.78536690243,2103.78536690243,0.0,0.000680280846429907,0.999319730605536,0.0,25.1285131811351,-99.7351494791967,630.0,3
930.381622314453,590.644035339355,2103.85457835479,2103.85457835478,0.0,0.000644304059172583,0.999355708226792,0.0,25.1217235986789,-97.8597460573944,630.0,3
933.163795471191,589.867238998413,2103.78264104753,2103.78264104752,0.0,0.000680303369034335,0.999319708459598,0.0,25.1296325518,-99.7889607323527,630.0,3
933.559455871582,591.441602706909,2103.82028573186,2103.82028573186,0.0,0.000704993380983821,0.999295008321754,0.0,25.1329901130812,-100.967971900027,630.0,3
932.418794631958,589.864642620087,2103.78133204536,2103.78133204535,0.0,0.000668162268707001,0.999331854130134,0.0,25.127170507956,-99.1588979505025,630.0,3
933.148355484009,588.818528652191,2103.7880562292,2103.7880562292,0.0,0.00066821253635739,0.999331803391801,0.0,25.1283434543589,-99.2137252166856,630.0,3
932.612764835358,590.389646887779,2103.78089260128,2103.78089260127,0.0,0.000677239630156262,0.999322773572133,0.0,25.1284443845742,-99.6043989785258,630.0,3
931.867763996124,590.387050509453,2103.7893496267,2103.78934962669,0.0,0.000665136823595019,0.999334878995298,0.0,25.1260272075013,-98.9746026964294,630.0,3
932.839787602425,589.997191876173,2103.78004574764,2103.78004574763,0.0,0.000676489177277333,0.9993235244842,0.0,25.1287122320525,-99.5852615181582,630.0,3
933.033757805824,590.522196143866,2103.78490822594,2103.78490822594,0.0,0.00068564232500628,0.999314367475036,0.0,25.1300029569021,-100.030727368628,630.0,3
932.572535425425,590.029031001031,2103.78001328116,2103.78001328116,0.0,0.000672503432351352,0.999327511788098,0.0,25.1278710865825,-99.3768510011917,630.0,3
932.799558192492,589.636575989425,2103.78037174378,2103.78037174378,0.0,0.000671759987088069,0.999328255542434,0.0,25.1281452723601,-99.3578300068491,630.0,3
932.752859853208,589.824843714014,2103.77985431671,2103.77985431671,0.0,0.000673125788216189,0.999326889304553,0.0,25.1282168792263,-99.4194260994502,630.0,3
932.485607676208,589.856682838872,2103.78077604664,2103.78077604664,0.0,0.000669152997572667,0.999330863251562,0.0,25.127378724142,-99.2110002827553,630.0,3
932.75124262087,589.962064616848,2103.77977267901,2103.77977267901,0.0,0.000674650118394636,0.999325364374373,0.0,25.1283772202212,-99.4916957731909,630.0,3
932.931567048654,589.75787732983,2103.78044041471,2103.78044041471,0.0,0.000675274321426783,0.999324739756537,0.0,25.1287271226566,-99.5343081685396,630.0,3
932.662293331232,589.961242583231,2103.77978585084,2103.77978585083,0.0,0.0006731952058601,0.999326819848109,0.0,25.1280834527364,-99.4162001456209,630.0,3
932.660676098894,590.098463486065,2103.77987665693,2103.77987665693,0.0,0.000674720121596237,0.999325294300108,0.0,25.1282447491746,-99.4884871877853,630.0,3
932.72981391463,589.893248657027,2103.77977231306,2103.77977231305,0.0,0.000673523955383412,0.999326490991429,0.0,25.1282233987998,-99.436684669563,630.0,3
932.818763204268,589.894070690643,2103.77989931104,2103.77989931104,0.0,0.000674979366970853,0.999325034957328,0.0,25.1285178167259,-99.5121843021116,630.0,3
932.701410799491,589.944449610084,2103.77975213141,2103.77975213141,0.0,0.000673640932264953,0.999326373965109,0.0,25.1281917656127,-99.4401944979254,630.0,3
932.67998209325,589.875633650263,2103.77982930055,2103.77982930054,0.0,0.00067251590655019,0.999327499416433,0.0,25.1280381880371,-99.3851828911827,630.0,3
932.733427488965,589.940456875202,2103.77975400206,2103.77975400206,0.0,0.000674116130869611,0.99932589858119,0.0,25.1282923505456,-99.4650674500781,630.0,3
932.705024373827,589.991657828259,2103.7797558451,2103.7797558451,0.0,0.000674233236428732,0.999325781422275,0.0,25.1282608317172,-99.4685792929142,630.0,3
932.711221759027,589.967055535451,2103.77974890112,2103.77974890111,0.0,0.000674055846780788,0.999325958886599,0.0,25.1282514192132,-99.460604845641,630.0,3
1050.0,550.0,2358.93161613544,2358.93161613543,0.0,0.00354319145098009,0.996456800751858,0.0,26.4594662104145,-180.94139881548,558.0,3
1070.0,550.0,2482.48521663296,2482.48521663296,0.0,0.00463559914763779,0.995364411097418,0.0,26.9200771286585,-198.675359677186,630.0,3
1050.0,570.0,2384.37643317515,2384.37643317514,0.0,0.0041982623046176,0.995801745719322,0.0,26.4822868867321,-190.389044773829,594.0,3
1030.0,570.0,2281.19010284384,2281.19010284384,0.0,0.00318301793398497,0.996817020008183,0.0,26.088173036106,-172.870857109418,486.0,3
1010.0,580.0,2214.11153118103,2214.11153118103,0.0,0.00260103162103558,0.997398983828481,0.0,25.7822973053384,-160.399828609198,486.0,3
1010.0,560.0,2202.3448557252,2202.34485572519,0.0,0.00211459558430138,0.997885359409413,0.0,25.7603810846245,-150.532168935302,522.0,3
990.0,555.0,2154.7810030805,2154.7810030805,0.0,0.00140043060453109,0.99859955695734,0.0,25.5112694628596,-130.640689464906,522.0,3
950.0,585.0,2108.23185483414,2108.23185483414,0.0,0.000925728413892517,0.999074281424748,0.0,25.1985349957477,-111.464593891174,594.0,3
900.0,602.5,2117.71918073018,2117.71918073018,0.0,0.000356869212295505,0.999643113630755,0.0,25.0996296937234,-78.9521636719476,666.0,3
930.0,560.0,2110.31169849052,2110.31169849051,0.0,0.000365672968131227,0.999634344885261,0.0,25.1102509468271,-81.3529256959055,594.0,3
890.0,590.0,2129.68757286987,2129.68757286987,0.0,0.000191205946494738,0.999808784750653,0.0,25.0966894491735,-63.6866666039807,630.0,3
915.0,581.25,2109.90505008705,2109.90505008705,0.0,0.000356994025923659,0.999643000322307,0.0,25.0823304013514,-79.8399873137389,630.0,3
935.0,606.25,2106.13682577561,2106.1368257756,0.0,0.000924025820282609,0.999075967984597,0.0,25.1643994694855,-110.201014125061,558.0,3
937.5,629.375,2118.32510193179,2118.32510193179,0.0,0.00137237046237921,0.998627628963049,0.0,25.2435746612981,-125.069068797967,630.0,3
970.0,610.0,2140.73283132571,2140.7328313257,0.0,0.00190094739668908,0.998099000998708,0.0,25.3954704458423,-141.679875024628,558.0,3
928.75,588.4375,2104.07694343166,2104.07694343166,0.0,0.000595640549393409,0.99940435238428,0.0,25.1144380872347,-95.2976147794784,630.0,3
913.75,609.6875,2109.09447530739,2109.09447530739,0.0,0.000597951383380242,0.999402045855113,0.0,25.1176554458082,-94.3734312300603,594.0,3
940.9375,591.171875,2104.98917534394,2104.98917534394,0.0,0.000832380927797444,0.999167622507139,0.0,25.161540812603,-107.053655659481,594.0,3
934.6875,573.359375,2105.49526598579,2105.49526598579,0.0,0.000532913846154185,0.999467082882813,0.0,25.1225613654494,-92.3192340792352,630.0,3
934.765625,581.58203125,2104.20722703742,2104.20722703742,0.0,0.000615333026293403,0.999384649761013,0.0,25.1269678010023,-96.7245325320757,630.0,3
922.578125,578.84765625,2106.8714850715,2106.8714850715,0.0,0.000424097738705046,0.999575882313165,0.0,25.0924508575787,-84.9500691743494,630.0,3
936.34765625,588.0908203125,2103.97786104871,2103.97786104871,0.0,0.000712743240275517,0.999287255150795,0.0,25.138931140295,-101.527726315235,630.0,3
930.33203125,594.9462890625,2103.95220594778,2103.95220594778,0.0,0.000692162255701458,0.999307832699367,0.0,25.1273655135358,-100.138947729643,666.0,3
928.115234375,601.62841796875,2104.65145956813,2104.65145956812,0.0,0.000734694199623502,0.999265294610031,0.0,25.1317767932656,-101.909661199136,594.0,3
937.9296875,594.599609375,2104.58894884756,2104.58894884756,0.0,0.00082094623557367,0.99917905906889,0.0,25.1539531867139,-106.350621521313,630.0,3
931.044921875,589.97802734375,2103.8221105412,2103.82211054119,0.0,0.000647453987468069,0.999352562659318,0.0,25.1229462120384,-98.0608605485547,630.0,3
925.029296875,596.83349609375,2104.6169793397,2104.6169793397,0.0,0.000628638233228241,0.999371379934658,0.0,25.1155334422324,-96.7085756205754,666.0,3
933.51806640625,590.276489257812,2103.79520552847,2103.79520552846,0.0,0.000690805529498857,0.999309202405219,0.0,25.1313508958997,-100.307490049291,630.0,3
934.23095703125,585.308227539062,2103.91530156803,2103.91530156803,0.0,0.000646750200476439,0.999353258969066,0.0,25.1283099043614,-98.2529153068117,630.0,3
933.256225585938,587.717742919922,2103.81026685773,2103.81026685773,0.0,0.000657685997192807,0.999342332101756,0.0,25.1274721133108,-98.7155036521381,630.0,3
935.729370117188,588.016204833984,2103.91853898164,2103.91853898164,0.0,0.000701495140653056,0.999298502215476,0.0,25.1365394337279,-100.965151894118,630.0,3
932.216033935547,589.487571716309,2103.78675594441,2103.7867559444,0.0,0.000660678163661486,0.99933933943982,0.0,25.1260647430716,-98.7854523846959,630.0,3
932.477874755859,592.046318054199,2103.80748236372,2103.80748236371,0.0,0.000694012146556607,0.999305993460631,0.0,25.1301246631537,-100.381205501926,630.0,3
932.672462463379,590.96417427063,2103.78656169567,2103.78656169566,0.0,0.000684764952938621,0.999315245374224,0.0,25.1293600087555,-99.9633679623901,630.0,3
931.370429992676,590.175256729126,2103.80558215368,2103.80558215368,0.0,0.000654804012854844,0.999345212982887,0.0,25.1241959305867,-98.4413618973379,630.0,3
932.981157302856,590.251181125641,2103.78204478516,2103.78204478516,0.0,0.00068168443315382,0.999318326864471,0.0,25.129491829245,-99.8408608248678,630.0,3
933.437585830688,591.727783679962,2103.82362322556,2103.82362322556,0.0,0.00070629712663644,0.99929370410355,0.0,25.1329475816044,-101.018988560317,630.0,3
932.521421909332,590.047624707222,2103.78024204267,2103.78024204267,0.0,0.000671884002174264,0.999328131362338,0.0,25.127726347636,-99.3437066305855,630.0,3
932.83011674881,589.334631562233,2103.782113733,2103.782113733,0.0,0.000668857893826134,0.999331158395403,0.0,25.1278884623758,-99.2216825214689,630.0,3
932.790703177452,589.742017239332,2103.78003850226,2103.78003850226,0.0,0.000672805391398282,0.99932720979167,0.0,25.1282421667367,-99.4069222354522,630.0,3
932.330967783928,589.538460820913,2103.78436126859,2103.78436126858,0.0,0.000663091809384638,0.999336925612908,0.0,25.1264964701883,-98.9097457169432,630.0,3
932.818609923124,590.073001049459,2103.78010563375,2103.78010563374,0.0,0.000677003336165636,0.999323010106009,0.0,25.1287344152938,-99.6080766134535,630.0,3
933.087891191244,589.767393581569,2103.78164312788,2103.78164312788,0.0,0.000677929594913331,0.999322083281216,0.0,25.1292584560553,-99.671342742196,630.0,3
932.66303922981,589.977566925809,2103.77978178443,2103.77978178442,0.0,0.000673391713635732,0.999326623263073,0.0,25.128105667696,-99.4255907530248,630.0,3
932.635132484138,589.646583115682,2103.78068302195,2103.78068302195,0.0,0.000669209243411666,0.999330807159216,0.0,25.1276164119208,-99.2244356661529,630.0,3
932.772740563378,589.966396566015,2103.77980846454,2103.77980846453,0.0,0.000675048833093037,0.999324965489012,0.0,25.1284533718535,-99.5121605516715,630.0,3
932.645076615736,590.201946252491,2103.78011732699,2103.78011732698,0.0,0.000675637806702422,0.999324376185966,0.0,25.1283198308686,-99.5308774362497,630.0,3
932.754296537023,589.856999492622,2103.77981290961,2103.7798129096,0.0,0.000673512245055144,0.999326502700946,0.0,25.1282603393586,-99.4378924997393,630.0,3
932.681483256165,590.086963999202,2103.77985235025,2103.77985235024,0.0,0.000674928451764976,0.999325085898235,0.0,25.1282991716989,-99.499870101183,630.0,3
932.736093216809,589.914490619267,2103.77976144685,2103.77976144684,0.0,0.00067386598413154,0.999326148827953,0.0,25.1282697366081,-99.4533822661874,630.0,3
932.626391883241,589.925660979061,2103.77988899297,2103.77988899297,0.0,0.000672210770205399,0.999327804632018,0.0,25.1279225455965,-99.3668109685236,630.0,3
932.736153393344,589.956212669276,2103.77975649065,2103.77975649065,0.0,0.000674338569593017,0.999325676052087,0.0,25.1283204010322,-99.4758229895419,630.0,3
932.809207380342,589.893136362734,2103.77987408386,2103.77987408385,0.0,0.000674813342752851,0.999325201057245,0.0,25.1284851195759,-99.5036193159665,630.0,3
932.699581267443,589.95645928504,2103.77975086427,2103.77975086426,0.0,0.000673746907972427,0.999326267946501,0.0,25.1282002775853,-99.4450959832632,630.0,3
932.699641443978,589.99818133505,2103.77975908371,2103.77975908371,0.0,0.000674219484032982,0.999325795178131,0.0,25.128251025512,-99.4675384663528,630.0,3
932.708754387186,589.977258656104,2103.7797508886,2103.7797508886,0.0,0.000674131080042664,0.999325883621928,0.0,25.1282556568753,-99.4639987228654,630.0,3
800.0,800.0,2418.69290634794,2418.69290634793,0.0,0.00211872839417162,0.997881276663049,0.0,26.55686220751,-127.90329270299,702.0,3
820.0,800.0,2417.44200657327,2417.44200657327,0.0,0.00283326803010545,0.997166719366696,0.0,26.4916884816773,-142.088380183957,738.0,3
800.0,820.0,2490.73922244792,2490.73922244792,0.0,0.00301622961262881,0.996983780097017,0.0,26.7995175489744,-142.177450386557,774.0,3
820.0,780.0,2354.57618375955,2354.57618375954,0.0,0.00201228084297778,0.997987711025454,0.0,26.2682643849979,-128.167708131166,702.0,3
830.0,760.0,2304.36368902031,2304.3636890203,0.0,0.00165465232490759,0.998345350280096,0.0,26.0466230499141,-121.765974889204,738.0,3
850.0,760.0,2298.50188232989,2298.50188232989,0.0,0.00227885553935251,0.99772114265641,0.0,26.0006207359892,-136.555732412667,774.0,3
875.0,740.0,2256.59490900783,2256.59490900782,0.0,0.0024338890427995,0.997566102973806,0.0,25.8063823625509,-142.204220126601,738.0,3
885.0,700.0,2181.00609031177,2181.00609031176,0.0,0.00153734893180097,0.998462639498371,0.0,25.490009469714,-124.510344435713,594.0,3
917.5,650.0,2126.4581289384,2126.45812893839,0.0,0.00127385712757578,0.998726151731752,0.0,25.2553400769422,-120.388811100317,594.0,3
962.5,630.0,2148.51674730089,2148.51674730089,0.0,0.00214283265316577,0.997857211542201,0.0,25.409147597176,-146.218856106754,594.0,3
1005.0,540.0,2188.70814724197,2188.70814724196,0.0,0.0015604536538404,0.998439525593452,0.0,25.7046014842079,-136.52794671246,522.0,3
972.5,590.0,2131.96418148288,2131.96418148288,0.0,0.00155122574635109,0.998448795244555,0.0,25.3661606405699,-133.252266868496,558.0,3
927.5,610.0,2106.23305395323,2106.23305395322,0.0,0.000831807939795791,0.999168193082024,0.0,25.1472514280949,-105.990109497681,594.0,3
910.0,600.0,2110.55972886969,2110.55972886968,0.0,0.000450985000944623,0.999549027169633,0.0,25.0969657449454,-85.8780320149683,666.0,3
872.5,670.0,2160.91829793976,2160.91829793975,0.0,0.00069891529821231,0.999301080756555,0.0,25.3392281808214,-96.1635416227316,558.0,3
947.5,610.0,2113.40322807072,2113.40322807071,0.0,0.00126238714253246,0.99873759829932,0.0,25.2327324819922,-122.726214518776,558.0,3
957.5,570.0,2113.07092702112,2113.07092702111,0.0,0.00087509773114491,0.99912487365025,0.0,25.2321087481961,-110.070802712858,594.0,3
937.5,570.0,2106.21557465753,2106.21557465753,0.0,0.000540978549672859,0.999459038443424,0.0,25.1318984800085,-92.9579848167089,630.0,3
932.5,550.0,2114.35273574521,2114.35273574521,0.0,0.000324570131844014,0.999675415122446,0.0,25.1257782799755,-78.3569253628743,630.0,3
907.5,610.0,2112.33415830263,2112.33415830263,0.0,0.000512543346195702,0.999487447137078,0.0,25.112770280457,-89.3640768107434,558.0,3
920.0,600.0,2105.99132187955,2105.99132187955,0.0,0.000586647283377786,0.999413368178325,0.0,25.1096242652426,-94.2262634588812,666.0,3
928.125,597.5,2104.24040052234,2104.24040052234,0.0,0.000685523412492507,0.999314468035766,0.0,25.1247583900066,-99.6689080504152,666.0,3
910.625,627.5,2114.42363313308,2114.42363313307,0.0,0.000763003586514289,0.99923700793505,0.0,25.1586665120999,-101.827478056967,630.0,3
930.78125,584.375,2104.12516944242,2104.12516944241,0.0,0.000584117534788618,0.999415871324185,0.0,25.1163754529684,-94.8371881707378,630.0,3
938.90625,581.875,2104.49728280788,2104.49728280787,0.0,0.000684287867088617,0.999315727773326,0.0,25.1427530402456,-100.391921364254,594.0,3
934.1796875,586.40625,2103.86488679023,2103.86488679022,0.0,0.000657970326809865,0.999342040932463,0.0,25.1292292617206,-98.7952250099634,630.0,3
936.8359375,573.28125,2105.48113009111,2105.48113009111,0.0,0.000562702769758487,0.999437301107808,0.0,25.1300662035027,-94.1074372466146,630.0,3
930.302734375,591.4453125,2103.85794095651,2103.8579409565,0.0,0.000651905459351528,0.999348104507094,0.0,25.1224833057395,-98.2246337867271,630.0,3
933.701171875,593.4765625,2103.91664284769,2103.91664284769,0.0,0.00073150555688547,0.999268487212363,0.0,25.136290539486,-102.182060683589,666.0,3
932.97119140625,591.201171875,2103.7943646783,2103.79436467829,0.0,0.00069241222360413,0.99930759498835,0.0,25.1306573175244,-100.342654584471,630.0,3
929.09423828125,596.240234375,2104.08648399968,2104.08648399968,0.0,0.00068680225905732,0.999313189983771,0.0,25.1255914161859,-99.7990960337852,666.0,3
932.908325195312,588.86474609375,2103.78706024155,2103.78706024155,0.0,0.000664856294959633,0.999335160682292,0.0,25.1276003394923,-99.0358233889585,630.0,3
935.576782226562,588.62060546875,2103.90547237546,2103.90547237546,0.0,0.00070594175975335,0.999294053078662,0.0,25.1366785340812,-101.159170234138,630.0,3
931.621246337891,590.739135742188,2103.79606238594,2103.79606238593,0.0,0.000665116823167997,0.99933489861202,0.0,25.1256772264591,-98.9559489631276,630.0,3
934.258270263672,589.326782226562,2103.81877984299,2103.81877984298,0.0,0.000692133028972053,0.999307870550261,0.0,25.132767950664,-100.423220278826,630.0,3
932.280502319336,590.386047363281,2103.78254755183,2103.78254755183,0.0,0.000671796326422554,0.999328218228565,0.0,25.1273550672954,-99.3221872516422,630.0,3
932.217636108398,588.049621582031,2103.81548421132,2103.81548421132,0.0,0.000644830079706186,0.999355189721372,0.0,25.1244365996421,-98.0159155384956,630.0,3
932.782802581787,590.413284301758,2103.78151440301,2103.781514403,0.0,0.000680284710448968,0.999319727323702,0.0,25.1290339830878,-99.7605362286502,630.0,3
932.154979705811,591.934585571289,2103.80369655922,2103.80369655921,0.0,0.000687391158446555,0.999312616428269,0.0,25.1289212321287,-100.048924610009,630.0,3
932.719988822937,589.632205963135,2103.78046189255,2103.78046189254,0.0,0.000670421112470521,0.999329594914896,0.0,25.1278779597453,-99.288334131393,630.0,3
933.222289085388,589.659442901611,2103.7832780501,2103.78327805009,0.0,0.000678899024248815,0.999321113465795,0.0,25.1295782185605,-99.7268786672787,630.0,3
932.515949010849,590.204396247864,2103.78041564311,2103.78041564311,0.0,0.000673565645139912,0.999326449020666,0.0,25.1278994084824,-99.4232534182652,630.0,3
932.453135251999,589.423317909241,2103.78376403312,2103.78376403312,0.0,0.000663770131784927,0.999336247424419,0.0,25.1267574841053,-98.9510701156205,630.0,3
932.70038574934,590.165792703629,2103.78003726801,2103.780037268,0.0,0.000676128796209234,0.999323885029815,0.0,25.1284575708572,-99.5581327413465,630.0,3
932.496345937252,590.737982988358,2103.78348467953,2103.78348467952,0.0,0.000679298680599539,0.999320713362598,0.0,25.128495814147,-99.6933001991872,630.0,3
932.664078101516,589.90865021944,2103.77981747165,2103.77981747164,0.0,0.000672630388114915,0.999327384884749,0.0,25.1280257489322,-99.3894810991544,630.0,3
