time_s,T_r0.0cm,T_r0.1cm,T_r0.2cm,T_r0.3cm,T_r0.4cm,T_r0.5cm,T_r0.6cm,T_r0.7cm,T_r0.8cm,T_r0.9cm,T_r1.0cm,T_r1.1cm,T_r1.2cm,T_r1.3cm,T_r1.4cm,T_r1.5cm,T_r1.6cm,T_r1.7cm,T_r1.8cm,T_r1.9cm,T_r2.0cm,C_r0.0cm,C_r0.1cm,C_r0.2cm,C_r0.3cm,C_r0.4cm,C_r0.5cm,C_r0.6cm,C_r0.7cm,C_r0.8cm,C_r0.9cm,C_r1.0cm,C_r1.1cm,C_r1.2cm,C_r1.3cm,C_r1.4cm,C_r1.5cm,C_r1.6cm,C_r1.7cm,C_r1.8cm,C_r1.9cm,C_r2.0cm
287,25.788140170414902,25.758093186380986,25.667610297893752,25.515686011868848,25.300711667737833,25.02057421538964,24.672790555637015,24.254673473965394,23.76352409453639,23.196844793625424,22.552565725127547,21.829277596821623,21.026463098715649,20.144719319791136,19.185963385110774,18.153613144741371,17.052733904041098,15.890141044929631,14.674447500099321,13.416045282793007,12.12701253955327,2.55000000000009,2.5500000000002103,2.5500000000003076,2.5500000000002903,2.5500000000000327,2.5499999999998786,2.5500000000000633,2.5500000000001091,2.5500000000001601,2.5499999999912393,2.5499999995753684,2.5499999859959961,2.5499996687148987,2.5499943516900383,2.5499303037891656,2.5493740567026228,2.5458756393113893,2.529828221183215,2.4754727977719284,2.3366530657081284,2.0605226611555785
288,25.767839019205102,25.737715095342402,25.647005503348961,25.494716990215867,25.279260934500687,24.998551579081862,24.650139605719382,24.231377089572458,23.739608781578561,23.172383695205038,22.52768020078166,21.804137318221105,21.001284643705937,20.119763242668395,19.161529690382356,18.130035012480668,17.03036945856941,15.869362997470283,14.655630691103044,13.399552507950348,12.113179491639418,2.5500000000000886,2.5500000000002201,2.5500000000003058,2.550000000000292,2.5500000000000265,2.5499999999998817,2.5500000000000744,2.5500000000001082,2.5500000000001579,2.5499999999904812,2.5499999995463036,2.5499999852133342,2.5499996538513794,2.5499941528287038,2.5499284315308781,2.5493616690213665,2.5458181217834017,2.5296409834415035,2.475045342922181,2.3359693632973868,2.0597680699685363
289,25.747485982415252,25.717286045163728,25.626352507126608,25.473704289519183,25.257772699603709,24.976499118113587,24.62746780925136,24.208069899862654,23.71569349719519,23.147933958561005,22.502817564585747,21.77903133542377,20.97615145595827,20.094862636572802,19.137160543146535,18.106528978447884,17.00808270479526,15.848665846804611,14.636895228432204,13.383138551419831,12.099419754038163,2.5500000000001024,2.5500000000002228,2.5500000000003129,2.5500000000002965,2.5500000000000229,2.5499999999998741,2.5500000000000753,2.5500000000001322,2.5500000000001517,2.5499999999896654,2.5499999995154741,2.5499999843925729,2.5499996384255175,2.5499939483294964,2.5499265214660052,2.5493491162003634,2.5457601588955376,2.529453105776664,2.4746177415741055,2.3352866921228026,2.0590150947554329
290,25.727081685351823,25.696806656229896,25.60565191479072,25.452648490504224,25.236247508876076,24.954417333603612,24.604775613562268,24.184752290644145,23.691778559819156,23.123495830928206,22.477977990284845,21.753959746695955,20.951063554972094,20.070017436512654,19.112855786193993,18.083094786284459,16.985873286017334,15.828049145954189,14.618240599720883,13.366802874448046,12.085732808965286,2.5500000000000904,2.5500000000002228,2.5500000000003054,2.5500000000002863,2.5500000000000194,2.5499999999998804,2.5500000000000722,2.5500000000001273,2.5500000000001348,2.5499999999887892,2.5499999994827895,2.5499999835321336,2.5499996224202603,2.5499937380747686,2.5499245731149718,2.5493363973001744,2.5457017507695849,2.5292645919275345,2.4741899980665272,2.3346050489732684,2.0582637270057624
291,25.706626749996001,25.676277545588064,25.584904328540183,25.431550170517195,25.214685904809429,24.932306723474063,24.582063463052705,24.161424645180922,23.667864285774169,23.099069557796092,22.453161650029454,21.728922648564726,20.926020958132121,20.04522757504462,19.088615259991489,18.059732178307339,16.963740846227381,15.807512451368506,14.599666298755739,13.350544946251429,12.072118146848773,2.5500000000000935,2.5500000000002294,2.5500000000003009,2.5500000000002885,2.5500000000000216,2.5499999999998813,2.5500000000000731,2.5500000000001295,2.5500000000001122,2.5499999999878504,2.5499999994481342,2.5499999826304229,2.5499996058181496,2.5499935219454257,2.5499225859968542,2.5493235113886432,2.5456428975443255,2.5290754456197586,2.4737621166870407,2.3339244306484974,2.0575139582822879
292,25.686121794995564,25.655699326941601,25.564110347208874,25.410409903535417,25.193088426578605,24.910167782478791,24.559331799223351,24.1380873442113,23.643950989271303,23.074655382877705,22.428368714326144,21.703920135774826,20.90102368070956,20.020492982350785,19.064438802835806,18.036440895698007,16.941685030256089,15.78705532295027,14.581171825344079,13.334364243759556,12.0585752660367,2.5500000000000829,2.5500000000002232,2.550000000000308,2.5500000000002885,2.5500000000000238,2.5499999999998693,2.5500000000000749,2.5500000000001188,2.5500000000001064,2.5499999999868272,2.5499999994113969,2.5499999816857306,2.5499995886014082,2.5499932998209358,2.5499205596293493,2.5493104575408623,2.5455835993753859,2.5288856705655673,2.4733341016726542,2.3332448339590113,2.0567657802201671
293,25.665567435657938,25.635072610645526,25.543270566267733,25.389228260177848,25.171455610061894,24.888001002230578,24.53658106070165,24.114740765963955,23.620038982403916,23.050253548079588,22.403599351991414,21.678952301252632,20.876071735870056,19.995813586316913,19.040326251001272,18.013220678677893,16.919705483905364,15.766677324073351,14.562756685186192,13.318260251372857,12.045103672525135,2.5500000000000878,2.5500000000002268,2.5500000000003111,2.550000000000304,2.550000000000026,2.5499999999998786,2.5500000000000811,2.5500000000001224,2.5500000000001073,2.5499999999857561,2.5499999993724911,2.5499999806963705,2.549999570751829,2.5499930715793973,2.5499184935289168,2.5492972348392606,2.5455238564349676,2.5286952704638326,2.4729059572103838,2.332566255726257,2.0560191845260789
294,25.644964283945054,25.614398003703378,25.522385577827297,25.368005807716685,25.149787987861689,24.865806871227182,24.513811683267157,24.091385286171622,23.596128575141503,23.025864293472999,22.378853730110613,21.65401923607612,20.851165134686269,19.97118931261128,19.016277438880749,17.990071266671947,16.897801854067918,15.746378021594035,14.544420389751624,13.302232460733904,12.031702879700847,2.5500000000000922,2.5500000000002303,2.5500000000003156,2.5500000000003018,2.5500000000000189,2.549999999999875,2.5500000000000753,2.5500000000001246,2.55000000000009,2.5499999999845966,2.5499999993312983,2.5499999796605644,2.5499995522508581,2.5499928370974358,2.5499163872107569,2.5492838423736148,2.5454636689116059,2.5285042489998149,2.4724776874379275,2.3318886927825462,2.0552741629773936
295,25.624312948469555,25.593676109765394,25.5014559706417,25.346743110089232,25.128086089324139,24.843585874876574,24.491024099874455,24.068021278083503,23.572220075322548,23.001487857266586,22.354132014000363,21.629121029450516,20.826303886155767,19.946620084763804,18.992292199120783,17.966992398460729,16.875973788834671,15.726156985856507,14.526162456159495,13.286280370511117,12.018372408099816,2.5500000000000882,2.5500000000002241,2.5500000000003253,2.5500000000002965,2.5500000000000282,2.549999999999875,2.5500000000000798,2.5500000000001224,2.5500000000000691,2.5499999999833594,2.5499999992876958,2.5499999785764667,2.5499995330794891,2.5499925962503061,2.5499142401888921,2.5492702792410817,2.5454030370099296,2.5283126098451434,2.4720492964442036,2.3312121419711671,2.054530707421367
296,25.603614034492111,25.572907529128138,25.480482330113585,25.325440727910376,25.106350440559279,24.821338495520536,24.468218740674409,24.044649112475373,23.548313788647008,22.977124475780329,22.329434367175093,21.604257768689521,20.801487997222477,19.922105824245005,18.968370362750253,17.943983812322063,16.854220937592288,15.706013790693492,14.507982407062416,13.27040348619386,12.005111785179681,2.5500000000000993,2.5500000000002188,2.5500000000003387,2.5500000000002903,2.5500000000000296,2.5499999999998755,2.5500000000000758,2.5500000000001326,2.5500000000000762,2.5499999999820289,2.5499999992416105,2.5499999774421713,2.549999513218379,2.5499923489117844,2.5499120519761682,2.5492565445462292,2.5453419609505086,2.5281203566576753,2.4716207882700294,2.3305366001463961,2.0537888097743013
297,25.582868143920525,25.552092858734849,25.459465238299817,25.304099218485437,25.08458156446056,24.799065212457844,24.445396033034271,24.021269157658537,23.524410018668078,22.952774383421129,22.304760951317483,21.579429539201037,20.776717472801991,19.897646450544258,18.944511759303378,17.921045246162759,16.832542951110714,15.685948013422328,14.489879770534429,13.254601319898375,11.991920545104755,2.550000000000094,2.5500000000002214,2.5500000000003364,2.5500000000002929,2.5500000000000291,2.5499999999998733,2.5500000000000655,2.5500000000001286,2.5500000000000624,2.5499999999805976,2.5499999991928206,2.549999976255731,2.5499994926477667,2.5499920949543164,2.5499098220843868,2.549242637401012,2.545280440969564,2.5279274930813989,2.4711921669086099,2.3298620641734855,2.0530484620207425
298,25.562075875309638,25.531232692177568,25.4384052739181,25.282719135823289,25.062779980723956,24.776766501965845,24.422556401555635,23.997881779487034,23.50050906678398,22.928437812659972,22.28011192625209,21.554636424477405,20.751992315809527,19.873241881247491,18.920716216937059,17.898176437641126,16.810939481621986,15.665959234837185,14.471854079962158,13.238873390183439,11.978798228543281,2.5500000000001091,2.5500000000002196,2.5500000000003333,2.5500000000003022,2.5500000000000305,2.5499999999998852,2.5500000000000727,2.5500000000001224,2.5500000000000305,2.549999999979073,2.5499999991412561,2.5499999750151323,2.5499994713474612,2.5499918342488734,2.5499075500242232,2.5492285569249034,2.5452184773187803,2.5277340227463467,2.470763436306203,2.3291885309287652,2.0523096562127101
299,25.54123782386252,25.510327619699765,25.417303012354417,25.261301030649815,25.040946205866767,24.754442837321299,24.399700268091408,23.974487341364249,23.476611232229182,22.904114994011241,22.255487449923084,21.529878506089837,20.727312527190833,19.848892032113557,18.896983562542555,17.875377124281421,16.789410182891519,15.646047039198079,14.453904873939642,13.223219221875278,11.965744382474943,2.5500000000001055,2.5500000000002228,2.5500000000003418,2.5500000000002956,2.5500000000000291,2.5499999999998799,2.5500000000000616,2.5500000000001144,2.5499999999999985,2.5499999999774396,2.5499999990867805,2.549999973718307,2.5499994492968954,2.5499915666650685,2.5499052353054292,2.5492143022448386,2.5451560702650533,2.5275399492685597,2.4703346003626767,2.3285159972996059,2.0515723844688956
300,25.520354581432763,25.489378228200405,25.396159025671164,25.239845450421431,25.019080753245952,24.732094688820077,24.376828051761343,23.95108620424794,23.452716812066502,22.879806156012808,22.230887678374323,21.505155863686273,20.702678105954892,19.824596817149619,18.873313621851739,17.852647043579797,16.767954710281519,15.626211014216873,14.436031696166449,13.207638345900982,11.952758560009091,2.5500000000001162,2.5500000000002259,2.5500000000003546,2.5500000000002943,2.5500000000000176,2.5499999999998866,2.5500000000000669,2.5500000000001068,2.5499999999999532,2.5499999999756922,2.5499999990292244,2.5499999723631079,2.5499994264750501,2.5499912920710899,2.5499028774367174,2.5491998724952398,2.5450932200903242,2.527345276249946,2.4699056629320344,2.327844460184473,2.0508366389738919
301,25.499426736528083,25.468385101238766,25.374973882615905,25.21835293933923,24.997184133076072,24.709722523795723,24.353940168966126,23.927678726654829,23.428826101178593,22.855511525209025,22.206312765733617,21.480468574992873,20.678089049208683,19.800356148684788,18.849706219538596,17.829985933103252,16.746572720808459,15.606450751039867,14.418234091316245,13.192128316651134,11.939720894641452,2.5500000000001224,2.5500000000002254,2.5500000000003675,2.5500000000002938,2.5500000000000229,2.5499999999998813,2.5500000000000749,2.5500000000001126,2.5499999999999305,2.5499999999738336,2.5499999989684441,2.5499999709473493,2.5499994028605486,2.5499910103337231,2.5499004759259418,2.5491852668180472,2.5450299270913272,2.5271500072781881,2.4694766278230507,2.3271739164929275,2.0501024149383018
302,25.4784548743146,25.447348819040098,25.353748148630636,25.1968240383625,24.975256852446925,24.687326806637444,24.331037033400726,23.904265264664179,23.40493939226015,22.831231326134407,22.181762864198902,21.455816715818251,20.65354535219338,19.776169937442525,18.826161179315577,17.807393530581571,16.725263873183273,15.586765839659252,14.400511053004836,13.176671808993879,11.92665300799481,2.5500000000001082,2.5500000000002259,2.5500000000003848,2.5500000000003049,2.5500000000000309,2.5499999999998817,2.5500000000000775,2.5500000000001046,2.5499999999998844,2.5499999999718357,2.5499999989043003,2.5499999694687188,2.5499993784315325,2.5499907213183688,2.5498980302800556,2.5491704843627754,2.5449661915793671,2.5269541459267333,2.4690474987997453,2.3265043631456748,2.04936970414894
303,25.457439576622097,25.426269958502186,25.332482385861589,25.175259285222829,24.953299415340251,24.664907998807013,24.308119056066598,23.880846171920926,23.381056975810562,22.806965781299869,22.157238124027785,21.431200360060849,20.62904700832161,19.752038092611301,18.802678324025248,17.784869573981684,16.704027825990874,15.567155750988684,14.382859195352651,13.161257131831999,11.913589375194757,2.5500000000001224,2.5500000000002276,2.55000000000038,2.5500000000003058,2.5500000000000269,2.5499999999998622,2.5500000000000735,2.5500000000001046,2.5499999999998542,2.5499999999697058,2.5499999988366033,2.5499999679249354,2.5499993531657488,2.5499904248890224,2.5498955400052252,2.5491555242864532,2.5449020138801508,2.5267576957547,2.4686182795819862,2.3258357970745247,2.0486384981225303
304,25.436381421949935,25.405149093202564,25.311177153169602,25.153659214438164,24.931312322646583,24.642466558854561,24.285186645282707,23.857421799638296,23.357179140126686,22.782715111179822,22.13273869352955,21.406619579718235,20.604594009215941,19.727960521913499,18.779257475721881,17.762413801037503,16.682864214064047,15.547619515643746,14.36527415208718,13.145882197548014,11.900542015855882,2.5500000000001042,2.5500000000002268,2.5500000000003755,2.5500000000003036,2.5500000000000274,2.5499999999998817,2.5500000000000784,2.5500000000001006,2.549999999999816,2.549999999967441,2.5499999987651845,2.5499999663135742,2.5499993270405019,2.5499901209083293,2.5498930046067798,2.549140385753708,2.5448373943335336,2.5265606603067372,2.4681889738460012,2.3251682152224795,2.0479087889927885
305,25.415280985474205,25.383986793406404,25.289833006140817,25.132024357326827,24.909296072181078,24.620002942434002,24.262240206696088,23.83399249659989,23.333306171296528,22.758479534201758,22.10826471905942,21.382074444899128,20.580186344747879,19.703937131670536,18.755898455613458,17.740025944550023,16.661772584488347,15.528155696179242,14.3477523887508,13.130547297448917,11.88751769826999,2.550000000000106,2.5500000000002294,2.5500000000003848,2.5500000000002965,2.5500000000000278,2.5499999999998755,2.5500000000000771,2.5500000000001024,2.5499999999997547,2.5499999999650158,2.5499999986899056,2.5499999646321565,2.5499993000326913,2.54998980923749,2.5498904235893618,2.5491250679367563,2.5447723332933472,2.5263630431131201,2.4677595852248708,2.3245016145436947,2.0471805690853255
306,25.394138839055053,25.362783626075196,25.268450497097664,25.110355242021217,24.887251158699293,24.59751760231746,24.239280143291378,23.810558609161824,23.309438353193347,22.734259266736796,22.083816345015133,21.357565023837228,20.555824003076861,19.679967826834318,18.732601083155856,17.717705718922982,16.640752347441392,15.508762648224188,14.330291358548763,13.115253282266274,11.874520855040743,2.55000000000011,2.550000000000225,2.5500000000004035,2.5500000000002974,2.5500000000000291,2.5499999999998786,2.5500000000000727,2.5500000000001086,2.5499999999996943,2.5499999999624383,2.5499999986105442,2.549999962878124,2.5499992721187397,2.5499894897364013,2.5498877964568996,2.5491095700154007,2.5447068311271468,2.5261648476895178,2.4673301173091642,2.3238359920035108,2.0464538308449987
307,25.372955551245187,25.341540154875688,25.247030175110226,25.088652393481869,24.865178073912144,24.575010988408938,24.216306855399974,23.787120481254242,23.285575967470386,22.71005452309219,22.059393713835913,21.333091382906524,20.531506970682162,19.656052510842969,18.709365173183727,17.695452802967488,16.619802781679866,15.489438736499501,14.31288925352219,13.100001082596197,11.861554633149257,2.5500000000001162,2.5500000000002259,2.5500000000004084,2.5500000000002934,2.5500000000000269,2.5499999999998808,2.5500000000000784,2.5500000000001068,2.5499999999996392,2.5499999999596761,2.5499999985269253,2.5499999610488855,2.5499992432746237,2.5499891622635249,2.5498851227126789,2.5490938911770522,2.5446408882160294,2.525966077537078,2.466900573647318,2.3231713445785691,2.0457285668093022
308,25.351731687298255,25.320256940189587,25.225572586007821,25.06691633351118,24.84307730650082,24.552483547757443,24.193320740708117,23.763678454383005,23.261719293556386,22.685865515505171,22.034996966002854,21.308653586636868,20.507235232358589,19.632191085031216,18.686190531103872,17.673266828530402,16.598923072776071,15.470182441221702,14.29554477277264,13.084791568495094,11.848621382161157,2.5500000000001144,2.5500000000002241,2.5500000000004119,2.5500000000003027,2.5500000000000251,2.549999999999871,2.5500000000000727,2.550000000000114,2.5499999999995611,2.5499999999567513,2.5499999984388748,2.5499999591417213,2.5499992134759366,2.5499888266760107,2.5498824018593944,2.5490780306167737,2.5445745049544723,2.5257667361422764,2.4664709577462709,2.3225076692568756,2.0450047695956779
309,25.330467809178813,25.298934539123593,25.204078272390809,25.045147580766972,24.820949342130742,24.529935724569324,24.170322194265108,23.740232867631235,23.237868608651539,22.661692454138226,22.010626240041258,21.284251697722283,20.483008771110466,19.608383447417708,18.663076947643791,17.651147378446193,16.578112356160101,15.450992394084329,14.278256958927672,13.069625511457918,11.835722917011264,2.5500000000001308,2.5500000000002259,2.5500000000004066,2.5500000000002894,2.550000000000026,2.5499999999998755,2.5500000000000709,2.5500000000001242,2.5499999999994984,2.5499999999536236,2.5499999983461525,2.5499999571538816,2.5499991826977779,2.5499884828295896,2.549879633399172,2.54906198753722,2.5445076817500989,2.525566826976918,2.4660412730718857,2.3218449630378886,2.0442824318942621
310,25.309164475571361,25.277573505519683,25.182547773642529,25.02334665077602,24.79879466346571,24.507367960220385,24.147311608490408,23.716784057660885,23.214024187724529,22.637535547075871,21.986281672522555,21.259885777008392,20.458827567872614,19.584629490982387,18.640024194764049,17.62909399172927,16.557369752202952,15.431867379767501,14.261025088986283,13.054503580291476,11.822860673896217,2.5500000000001006,2.5500000000002339,2.5500000000004182,2.5500000000002938,2.5500000000000296,2.5499999999998728,2.5500000000000824,2.550000000000118,2.5499999999994336,2.5499999999502991,2.5499999982485422,2.5499999550825021,2.5499991509147759,2.5499881305786691,2.5498768168336161,2.5490457611487067,2.5444404190234224,2.5253663534981099,2.465611523049497,2.3211832229326901,2.0435615464635117
311,25.287822241891245,25.256174389966048,25.160981625941403,25.00151405594745,24.776613750180978,24.484780693266867,24.124289373180879,23.69333235871439,23.190186303509943,22.613395000322228,21.961963398062579,21.235555883434209,20.434691601024621,19.560929101767172,18.617032023523414,17.607106172505709,16.53669439081688,15.412806323121902,14.243848601819384,13.039426348232697,11.810035809448689,2.5500000000001104,2.5500000000002454,2.5500000000004213,2.5500000000002885,2.5500000000000322,2.5499999999998759,2.5500000000000749,2.5500000000001064,2.5499999999993346,2.5499999999467566,2.5499999981458341,2.5499999529247006,2.5499991181011352,2.54998776977629,2.549873951663872,2.5490293506692012,2.5443727172077422,2.5251653191481478,2.4651817110643091,2.3205224459639422,2.0428421061269986
312,25.266441660294689,25.234737739808093,25.139380362273215,24.979650305585892,24.754407078976573,24.462174359456668,24.101255875517595,23.669878102616302,23.166355226506596,22.589271017798467,21.937671549309645,21.211262073908735,20.410600845729881,19.537282157158771,18.594100163887518,17.585183399938845,16.51608542704178,15.393808271803048,14.226727049515661,13.024394303211063,11.797249267258268,2.5500000000001157,2.5500000000002516,2.5500000000004328,2.5500000000002925,2.5500000000000256,2.5499999999998679,2.5500000000000709,2.5500000000001086,2.549999999999252,2.5499999999429845,2.5499999980378028,2.5499999506774391,2.5499990842305893,2.5499874002741514,2.5498710373906355,2.5490127553242901,2.5443045767489023,2.5249637273545749,2.4647518404620188,2.3198626291659603,2.0421241037711009
313,25.245023279690116,25.213264099159698,25.117744512443139,24.957755905904452,24.732175123589627,24.439549391739508,24.078211500071944,23.646421618775229,23.142531224976,22.565163801339054,21.913406256914271,21.18700440311159,20.386555273177251,19.513688524601637,18.571228326047741,17.563325137543323,16.495542049963916,15.374872378717985,14.209660064243021,13.009407858282062,11.784501824380115,2.5500000000001082,2.5500000000002503,2.5500000000004364,2.5500000000003058,2.5500000000000265,2.5499999999998799,2.5500000000000722,2.5500000000001131,2.5499999999991441,2.5499999999389935,2.549999997924187,2.5499999483376214,2.5499990492764102,2.5499870219226386,2.5498680735142352,2.5489959743472324,2.5442359981050906,2.5247615815300377,2.4643219145491506,2.3192037695846444,2.0414075323432699
314,25.223567645749096,25.191754008914859,25.096074603088326,24.935831360037621,24.709918354806753,24.416906220276964,24.055156628812156,23.622963234185978,23.118714564941165,22.54107355068323,21.889167649473546,21.162782923223297,20.362554849820153,19.490148060846082,18.548416202715458,17.541530841157947,16.475063487067274,15.355997886029883,14.192647335326246,12.994467361192061,11.771794124961684,2.5500000000001126,2.5500000000002583,2.5500000000004373,2.5500000000002974,2.5500000000000265,2.5499999999998648,2.5500000000000638,2.5500000000001091,2.5499999999990299,2.5499999999347405,2.5499999978047567,2.5499999459021065,2.5499990132114143,2.5499866345707884,2.5498650595346444,2.5489790069789366,2.5441669817466814,2.5245588850723437,2.4638919365936798,2.3185458642774979,2.0406923848505469
315,25.202075300917706,25.170208006759154,25.074371157690109,24.913877168053936,24.687637240476111,24.394245272452402,24.032091641109133,23.599503273431196,23.094905510184407,22.517000463459514,21.864955853445057,21.138597683604079,20.338599536695245,19.46666061172386,18.52566347191873,17.519799965378283,16.454649005612438,15.337184111260731,14.175688593159421,12.979573102789939,11.759126705235374,2.5500000000001117,2.5500000000002672,2.5500000000004337,2.5500000000002978,2.5500000000000282,2.5499999999998693,2.5500000000000762,2.5500000000001073,2.54999999999891,2.549999999930217,2.5499999976792562,2.5499999433676419,2.5499989760079211,2.5499862380662703,2.5498619949515371,2.5489618524679769,2.5440975281560165,2.5243556413643877,2.4634619098253641,2.317888910313469,2.039978654358332
316,25.180546784428316,25.148626627181855,25.052634696586217,24.891893826968161,24.665332245518737,24.371566972879862,24.00901691374256,23.576042058683683,23.071104322243482,22.492944735159369,21.840770993031171,21.114448730447005,20.314689288878085,19.443226012376631,18.502969799949124,17.498131968522681,16.434297912163657,15.318430435502007,14.158783597766252,12.964725324291276,11.746500012530632,2.5500000000001108,2.5500000000002818,2.5500000000004346,2.5500000000002965,2.5500000000000216,2.5499999999998821,2.5500000000000709,2.5500000000001042,2.5499999999987932,2.549999999925439,2.5499999975474257,2.5499999407308689,2.5499989376377901,2.5499858322554863,2.5498588792643195,2.548944510070577,2.5440276378271989,2.5241518537741445,2.4630318374362443,2.3172329047729758,2.0392663339892461
317,25.158982632311158,25.127010401487603,25.030865736983163,24.869881830754039,24.643003831940053,24.34887174341338,23.985932820906267,23.55257990970771,23.047311260404712,22.468906559099196,21.816613190036527,21.090336106434144,20.29082405510519,19.419844087835049,18.480334844224181,17.476526316323543,16.414009551022456,15.299736293534927,14.141932130571973,12.949924223506137,11.73391442002425,2.5500000000001202,2.5500000000002885,2.5500000000004404,2.5500000000002938,2.5500000000000318,2.5499999999998657,2.5500000000000735,2.5500000000001033,2.5499999999986591,2.5499999999203427,2.5499999974089795,2.5499999379883609,2.5499988980724182,2.5499854169835166,2.5498557119721807,2.5489269790506031,2.543957311265967,2.5239475256546164,2.4626017225811325,2.3165778447478242,2.0385554169222226
318,25.137383377406337,25.105359857808583,25.009064792968491,24.847841670356011,24.62065245884078,24.326160003155742,23.962839734213965,23.52911714385964,23.023526581691417,22.444886126368186,21.792482563707139,21.066259850417886,20.267003777568682,19.396514653842598,18.457758255927391,17.454982484567136,16.393783302064403,15.281101165598173,14.125133988427592,12.935169960167855,11.721370238380663,2.550000000000114,2.5500000000002943,2.5500000000004435,2.5500000000002965,2.550000000000018,2.5499999999998715,2.5500000000000731,2.5500000000001077,2.5499999999985143,2.5499999999149412,2.5499999972636078,2.5499999351366083,2.5499988572826657,2.5499849920941164,2.5498524925741286,2.5489092586796223,2.5438865489894567,2.5237426603438462,2.462171568378019,2.3159237273411146,2.037845896391592
319,25.115749549375664,25.083675521116461,24.987232375522851,24.82577383370116,24.598278582427703,24.303432168466752,23.939738022703978,23.50565407608698,22.999750540847696,22.420883625763931,21.76837923055891,21.042219997148333,20.243228391872627,19.373237517831285,18.4352396823551,17.433499960894832,16.373618578298633,15.262524570542464,14.108388979234892,12.920462660497032,11.708867725074519,2.5500000000001113,2.5500000000002943,2.5500000000004386,2.5500000000003014,2.5500000000000256,2.5499999999998746,2.5500000000000793,2.5500000000001064,2.5499999999983469,2.5499999999092227,2.5499999971110663,2.5499999321720135,2.5499988152390007,2.5499845574297386,2.5498492205690493,2.5488913482367823,2.5438153515260535,2.5235372611648881,2.4617413779085404,2.3152705496671939,2.0371377656862597
320,25.094081674714648,25.061957913234682,24.965368992532223,24.803678805711066,24.575882656024163,24.280688652971612,23.91662805284404,23.482191018926009,22.97598339031552,22.39689924371616,21.74430330420531,21.018216577056162,20.21949782713131,19.35001247997339,18.412778768946769,17.41207824595287,16.353514823349951,15.244006060136757,14.091696918723461,12.905802421120207,11.696407091955438,2.5500000000001291,2.5500000000002983,2.5500000000004501,2.5500000000003018,2.5500000000000203,2.5499999999998635,2.5500000000000762,2.5500000000001015,2.5499999999981768,2.549999999903136,2.5499999969510019,2.5499999290908835,2.5499987719113029,2.5499841128315706,2.5498458954557011,2.5488732470089355,2.54374371941516,2.5233313314257484,2.4613111542183992,2.3146183088516619,2.0364310181489857
321,25.072380276764701,25.040207552850077,24.943475148799862,24.781557068313177,24.553465130080209,24.257929867568631,23.893510188534812,23.458728282496093,22.952225380205604,22.372933164202259,21.720254895192671,20.994249616098635,20.195812006183658,19.326839334250327,18.390375161003043,17.390716854044545,16.33347150898512,15.225545214325406,14.075057628065718,12.891189312446043,11.683988511456226,2.5500000000001113,2.5500000000002929,2.5500000000004452,2.5500000000003107,2.5500000000000251,2.5499999999998773,2.5500000000000731,2.5500000000001029,2.5499999999980134,2.5499999998966927,2.5499999967831379,2.5499999258894031,2.5499987272690317,2.5499836581394963,2.5498425167327796,2.5488549542905496,2.5436716532070642,2.5231248744194534,2.4608809003177954,2.3139670020312391,2.0357256471755676
322,25.050645875725152,25.018424955525639,24.92155134605828,24.759409100452281,24.53102645218264,24.235156220436785,23.870384791112762,23.435266174491879,22.928476758262278,22.348985568657412,21.696234110849929,20.97031913566828,20.172170845898652,19.303717869497692,18.368028505112878,17.369415313410311,16.313488132753399,15.207141637267728,14.058470932107292,12.876623381584578,11.671612121741347,2.5500000000000944,2.5500000000002889,2.5500000000004399,2.5500000000003107,2.5500000000000242,2.5499999999998773,2.5500000000000704,2.5500000000001046,2.5499999999978211,2.549999999889871,2.5499999966070814,2.5499999225636629,2.5499986812811271,2.549983193192134,2.5498390838990153,2.5488364693837475,2.5435991534627806,2.5229178934239846,2.4604506191818287,2.3133166263537968,2.0350216462141923
323,25.028878988665227,24.996610633711825,24.899598082980923,24.737235378101424,24.508567067064757,24.212368117042594,23.847252219351557,23.411805000171984,22.904737769822756,22.325056635882376,21.672241055158491,20.946425152562089,20.148574257546024,19.280647870397633,18.345738450318056,17.348173166233579,16.293564215778705,15.188794954021303,14.041936658053674,12.862104654881659,11.659278031014727,2.5500000000001219,2.5500000000002898,2.5500000000004537,2.5500000000003129,2.5500000000000176,2.5499999999998697,2.5500000000000664,2.5500000000000989,2.5499999999976093,2.5499999998826399,2.549999996422557,2.5499999191097338,2.5499986339160317,2.5499827178268353,2.549835596453069,2.548817791598244,2.5435262207538138,2.5227103917022542,2.4600203137509848,2.3126671789782467,2.0343190087648102
324,25.007080129536273,24.974765096758983,24.877615855194016,24.715036374273154,24.486087416615433,24.189565960146496,23.824112829462187,23.388345062344193,22.881008657771858,22.301146541953202,21.648275828645939,20.922567679005212,20.125022147211908,19.257629118400931,18.323504649047422,17.326989968448849,16.273699300720217,15.170504807756092,14.025454634496793,12.84763314012789,11.646986321156087,2.550000000000118,2.5500000000003165,2.5500000000004577,2.5500000000003138,2.5500000000000225,2.5499999999998719,2.5500000000000766,2.5500000000001033,2.5499999999973779,2.5499999998749736,2.5499999962291877,2.5499999155234998,2.5499985851416844,2.5499822318796728,2.5498320538937449,2.548798920251417,2.5434528556620202,2.522502372502144,2.4595899869314728,2.3120186570746109,2.0336177283784154
