time_s,radius_cm,T_no_latent_C,T_latent_C,temperature_drop_C,C_shared_kg_kg,historical_T_C,historical_C_kg_kg
458,1.1,28.49611303343253,18.041772280890335,10.454340752542194,2.5499945603986434,28.496114028229602,2.549994553748644
458,1.2,28.56373955626445,17.329219678975512,11.234519877288939,2.5499585010799923,28.56374050625219,2.5499584690478256
458,1.3,28.64092599124086,16.5689470590273,12.071978932213561,2.549740494139511,28.64092688648215,2.549740375272828
458,1.4,28.72851506754899,15.765362387833406,12.963152679715584,2.5486658900149446,28.728515897737502,2.548665556452959
458,1.5,28.827359250270675,14.923417724346642,13.903941525924033,2.5443377796263893,28.82736000630262,2.544337095857809
458,1.6,28.938290074254628,14.048581210785702,14.889708863468925,2.530041942484768,28.93829075027283,2.5300409982204743
458,1.7,29.062081139364576,13.146788727781603,15.915292411582973,2.4910774435107825,29.06208173489396,2.4910768044680363
458,1.8,29.19940860613349,12.224378565241121,16.975030040892367,2.4025655546727416,29.199409127325648,2.4025660513091234
458,1.9,29.350815452638166,11.288015449443353,18.062800003194813,2.2324717208576716,29.350815911703904,2.232473630093044
458,2.0,29.516686934938964,10.344612025119366,19.1720749098196,1.9498296358711675,29.51668734773803,1.9498320686139372
459,0.0,28.196507917284126,21.944392362455257,6.252115554828869,2.5500000000005683,28.196509059070348,2.55000000000065
459,0.1,28.198622522651263,21.91096488036938,6.287657642281882,2.5500000000006215,28.198623663904623,2.550000000001177
459,0.2,28.205004776013926,21.810764554887,6.394240221126925,2.5500000000006624,28.20500591559558,2.550000000000988
459,0.3,28.21576994509207,21.644043242444038,6.571726702648032,2.550000000000351,28.215771081630937,2.550000000000661
459,0.4,28.231109984010196,21.41123874792666,6.819871236083536,2.5500000000000314,28.231111115784863,2.550000000000389
459,0.5,28.251293254752603,21.11300095852163,7.138292296230972,2.5499999999996037,28.251294379500344,2.549999999999691
459,0.6,28.276664057034232,20.75022660279254,7.526437454241691,2.5499999999897556,28.276665171929682,2.5499999999903107
459,0.7,28.30764188462342,20.324100886686384,7.983540997937034,2.5499999997778557,28.307642986139804,2.5499999997774148
459,0.8,28.3447202833265,19.836143853670976,8.508576429655523,2.5499999962084825,28.344721367188725,2.549999996195237
459,0.9,28.38846510546076,19.288258954031317,9.100206151429443,2.5499999472554364,28.38846616651052,2.5499999471161963
459,1.0,28.439511801520254,18.68278096519913,9.756730836321125,2.5499994008253735,28.439512833509387,2.5499993997274895
459,1.1,28.498561133091954,18.02252006025997,10.476041072831983,2.5499944373692545,28.498562128522916,2.5499944306096256
459,1.2,28.56637233169274,17.310798480052412,11.255573851640328,2.549957738536105,28.5663732817043,2.5499577061110994
459,1.3,28.643752338617297,16.551475999235976,12.092276339381321,2.5497366992814383,28.643753233263247,2.549736579402031
459,1.4,28.731539530291112,15.74896037323763,12.982579157053483,2.5486507444803155,28.731540359375998,2.5486504091771076
459,1.5,28.830580552090503,14.908199494394133,13.92238105769637,2.5442893558283104,28.830581306750517,2.544288670486996
459,1.6,28.94169985262981,14.034653361592365,14.907046491037445,2.529918000508063,28.941700527322826,2.529917056683914
459,1.7,29.06566334076423,13.13424627538977,15.931417065374461,2.4908234899142587,29.065663935295262,2.4908228539118142
459,1.8,29.203139994682804,12.21330260752506,16.989837387157742,2.402148999313629,29.203140515328965,2.402149499037272
459,1.9,29.35466747490879,11.278472278878786,18.076195196030007,2.2319263748320965,29.354667933791976,2.2319282842008112
459,2.0,29.520628803760918,10.336653662425,19.183975141335917,1.949267886028405,29.520629216481773,1.949270317063947
460,0.0,28.197936927605863,21.921816322536106,6.276120605069757,2.5500000000005674,28.19793807238427,2.550000000000668
460,0.1,28.20006018666861,21.88840734103954,6.3116528456290695,2.5500000000006233,28.200061330894407,2.550000000001183
460,0.2,28.20646839217369,21.788263630293983,6.418204761879707,2.5500000000006646,28.206469534669893,2.5500000000009964
460,0.3,28.217276782732828,21.621640333643878,6.59563644908895,2.550000000000356,28.21727792209314,2.550000000000667
460,0.4,28.23267725650687,21.388980562840395,6.843696693666477,2.5500000000000287,28.232678390978435,2.5500000000003933
460,0.5,28.25293808170067,21.09094128163367,7.161996800067001,2.5499999999995597,28.252939208992554,2.5499999999996676
460,0.6,28.27840341054264,20.72842772673062,7.549975683812022,2.5499999999892133,28.27840452780145,2.5499999999897547
460,0.7,28.309492511836968,20.302634627170683,8.006857884666285,2.5499999997679406,28.309493615501474,2.549999999767481
460,0.8,28.346698590057223,19.81509207718635,8.531606512870873,2.5499999960635242,28.34669967580324,2.5499999960498356
460,0.9,28.390586972487775,19.267713551649848,9.122873420837927,2.549999945542529,28.39058803508564,2.5499999453996107
460,1.0,28.441792286024945,18.662843205947013,9.778949080077933,2.5499993845006115,28.4417933191326,2.5499993833795553
460,1.1,28.501013988242768,18.003299257980025,10.497714730262743,2.5499943120790554,28.501014984261392,2.549994305208481
460,1.2,28.56900927086338,17.292409921378972,11.276599349484407,2.5499569651591623,28.5690102208579,2.5499569323384748
460,1.3,28.64658199754813,16.53403812672468,12.112543870823448,2.549732864438147,28.646582891574678,2.5497327435430215
460,1.4,28.734566160212925,15.732591315661777,13.001974844551148,2.5486354874433657,28.73456698819566,2.54863515040091
460,1.5,28.833802611862343,14.893013187503154,13.940789424359188,2.544240705389245,28.833803365177744,2.544240018486424
460,1.6,28.94510882624735,14.020755674588479,14.92435315165887,2.529793749735831,28.945109499658923,2.5297928063642954
460,1.7,29.069243217731717,13.121731680017175,15.947511537714542,2.490569334656752,29.06924381130907,2.4905687016929563
460,1.8,29.206867829347708,12.202251912047494,17.004615917300214,2.401732618265486,29.206868349481166,2.401733121062961
460,1.9,29.358515235735748,11.268951746524065,18.089563489211685,2.2313816593332603,29.35851569445603,2.2313835688288117
460,2.0,29.52456636636815,10.328715474233672,19.195850892134477,1.9487069288478356,29.524566779024738,1.9487093581778943
461,0.0,28.199371782648676,21.89925280030441,6.300118982344266,2.5500000000005643,28.199372930405154,2.550000000000673
461,0.1,28.201503693388336,21.865862569859424,6.335641123528912,2.550000000000622,28.201504840572746,2.5500000000011758
461,0.2,28.207937844518913,21.7657762147032,6.442161629815711,2.550000000000664,28.207938989916407,2.550000000001001
461,0.3,28.21878944418688,21.599252133874185,6.619537310312694,2.550000000000349,28.218790586355905,2.550000000000671
461,0.4,28.2342503323651,21.366738695196286,6.867511637168814,2.5500000000000274,28.23425146952118,2.5500000000003893
461,0.5,28.25458868026632,21.068899870244827,7.185688810021492,2.5499999999995753,28.254589810089676,2.5499999999996414
461,0.6,28.280148487883253,20.706649319014552,7.5734991688687,2.5499999999886507,28.280149607490742,2.5499999999891783
461,0.7,28.311348791417615,20.281191194236868,8.030157597180747,2.549999999757632,28.311349897211358,2.549999999757117
461,0.8,28.348682440986373,19.79406552784007,8.554616913146305,2.5499999959136694,28.348683528590588,2.5499999958995243
461,0.9,28.392714216822977,19.24719569264361,9.145518524179366,2.5499999437814695,28.39271528093482,2.5499999436347736
461,1.0,28.444077887451424,18.642935081917177,9.801142805534248,2.5499993678012256,28.444078921635644,2.549999366656618
461,1.1,28.503471557381026,17.984109807316297,10.519361750064729,2.5499941844969705,28.503472553942466,2.549994177514241
461,1.2,28.571650319668848,17.274053901527935,11.297596418140913,2.549956180845722,28.57165126960786,2.5499561476265784
461,1.3,28.64941490575856,16.516633312379767,12.132781593378795,2.549728989377062,28.649415799144396,2.5497288674632155
461,1.4,28.737594897216,15.716255071840926,13.021339825375073,2.548620118622506,28.737595724100057,2.5486197798428334
461,1.5,28.83702538695228,14.877858665249262,13.959166721703019,2.5441918283994727,28.83702613895092,2.5441911399463075
461,1.6,28.948516986101886,14.006888036438227,14.94162894966366,2.529669191153585,28.9485176582745,2.52966824824698
461,1.7,29.072820805596212,13.10924486843272,15.963575937163492,2.4903149792920125,29.07282139826267,2.4903143493651707
461,1.8,29.210592189133273,12.191226449381643,17.019365739751628,2.4013164120831,29.210592708785715,2.401316917941014
461,1.9,29.362358843654466,11.259453856825115,18.10290498682935,2.230837572739539,29.3623593022306,2.2308394823554787
461,2.0,29.528499736776055,10.320797478692706,19.20770225808335,1.9481467616779797,29.52850014938202,1.9481491893043597
462,0.0,28.20081248103989,21.87670196471996,6.32411051631993,2.5500000000005705,28.200813631760553,2.5500000000006686
462,0.1,28.202953041334155,21.84333073341789,6.359622307916265,2.5500000000006353,28.202954191463412,2.5500000000011855
462,0.2,28.20941313126745,21.74330246766956,6.466110663597888,2.5500000000006593,28.209414279552806,2.5500000000009906
462,0.3,28.2203079271698,21.5768787912165,6.643429135953298,2.5500000000003595,28.220309072134715,2.55000000000068
462,0.4,28.235829208579656,21.344513277496507,6.891315931083149,2.550000000000031,28.23583034840777,2.5500000000003933
462,0.5,28.256245046401038,21.046876837550798,7.20936820885024,2.5499999999995553,28.25624617874275,2.5499999999996334
462,0.6,28.281899283382632,20.684891470143224,7.597007813239408,2.549999999988046,28.281900405323658,2.549999999988581
462,0.7,28.313210715004956,20.259770652505363,8.053440062499593,2.5499999997469125,28.313211822908524,2.5499999997463565
462,0.8,28.3506718233016,19.773064241249706,8.577607582051893,2.549999995758789,28.350672912737714,2.5499999957441584
462,0.9,28.394846818680787,19.226705380551806,9.16814143812898,2.5499999419711092,28.394847884272004,2.5499999418205492
462,1.0,28.446368576145133,18.623056561943127,9.823312014202006,2.5499993507203524,28.44636961136444,2.5499993495517947
462,1.1,28.505933798787215,17.964951641279363,10.540982157507852,2.5499940545916666,28.505934795848187,2.549994047495507
462,1.2,28.57429542460369,17.255730319815104,11.318565104788586,2.5499553854920043,28.574296374451094,2.5499553518716276
462,1.3,28.652251002680018,16.499261429099512,12.152989573580506,2.5497250738658233,28.652251895406373,2.549724950930287
462,1.4,28.74062568390026,15.699951501658882,13.040674182241377,2.5486046377383795,28.740626509690724,2.5486042972235454
462,1.5,28.840248837742188,14.862735792793883,13.977513044948305,2.5441427249525566,28.840249588452032,2.5441420349602613
462,1.6,28.951924325406683,13.993050336684687,14.958873988721995,2.5295443257457206,28.95192499638174,2.5295433833162724
462,1.7,29.076396140013223,13.096785768446951,15.979610371566272,2.4900604253650123,29.07639673180981,2.490059798473361
462,1.8,29.214313151000557,12.180226188788906,17.034086962211653,2.4009003813138645,29.21431367020217,2.4009008902188924
462,1.9,29.36619840329622,11.249978611034317,18.1162197922619,2.2302941134356233,29.366198861746096,2.230296023165569
462,2.0,29.532429024588485,10.312899690191701,19.219529334396782,1.9475873818820266,29.532429437156775,1.9475898078065381
463,0.0,28.202259021337138,21.854163983142573,6.348095038194565,2.5500000000005616,28.20226017500806,2.5500000000006886
463,0.1,28.20440822896101,21.82081199672164,6.38359623223937,2.5500000000006224,28.204409382021367,2.5500000000011736
463,0.2,28.210894250569556,21.720842547216414,6.490051703353142,2.5500000000006637,28.21089540172949,2.5500000000009955
463,0.3,28.221832229325734,21.55452045229712,6.667311777028615,2.550000000000351,28.221833377073672,2.5500000000006957
463,0.4,28.237413882053715,21.322304440877115,6.9151094411766,2.5500000000000242,28.237415024541168,2.550000000000406
463,0.5,28.25790717591306,21.024872295465027,7.233034880448034,2.5499999999995393,28.257908310759763,2.549999999999599
463,0.6,28.283655791127703,20.663154269394504,7.6205015217332,2.5499999999874055,28.283656915386434,2.549999999987945
463,0.7,28.315078273855097,20.238373065406947,8.07670520844815,2.5499999997357694,28.315079383848087,2.5499999997351654
463,0.8,28.352666723644916,19.752088251868887,8.600578471776029,2.5499999955987094,28.352667814885862,2.5499999955836024
463,0.9,28.39698475762918,19.206242617843564,9.190742139785616,2.549999940110314,28.396985824664977,2.549999939955827
463,1.0,28.448664321895958,18.603207614074265,9.845456707821693,2.5499993332510433,28.448665358109317,2.5499993320581664
463,1.1,28.508400670605788,17.945824692705028,10.56257597790076,2.549993922331573,28.508401668124524,2.549993915120693
463,1.2,28.5769445328267,17.23743907636099,11.339505456465712,2.5499545789938245,28.576945482548624,2.549954544969482
463,1.3,28.655090229445033,16.481922351787524,12.173167877657509,2.549721117672315,28.65509112149543,2.5497209937121297
463,1.4,28.743658465457937,15.68368046803958,13.059977997418358,2.548589044513778,28.743659290161467,2.5485887022659024
463,1.5,28.843472927438633,14.847644438689693,13.99582848874894,2.5440933951453566,28.843473676887776,2.544092703625086
463,1.6,28.95533083939478,13.97924246754548,14.976088371849299,2.529419154495548,28.955331509212343,2.5294182125554174
463,1.7,29.07996925686276,13.084354308804024,15.995614948058737,2.4898056744119748,29.07996984782863,2.489805050553704
463,1.8,29.21803078993272,12.16925109827861,17.04877969165411,2.4004845264979147,29.218031308712142,2.4004850384367877
463,1.9,29.370034015605878,11.240526007422007,18.12950800818387,2.229751279812467,29.370034473946554,2.2297531896500904
463,2.0,29.53635433526431,10.305022119623242,19.231332215641068,1.947028786837683,29.536354747807422,1.9470312110621326
464,0.0,28.20371140202866,21.831639021344365,6.372072380684294,2.550000000000557,28.20371255863602,2.5500000000007077
464,0.1,28.205869254655273,21.798306523206747,6.407562731448525,2.5500000000006366,28.205870410633143,2.550000000001185
464,0.2,28.2123812005074,21.698396609845165,6.513984590662236,2.550000000000664,28.212382354528607,2.550000000000996
464,0.3,28.22336234822402,21.532177262293867,6.691185085930151,2.5500000000003546,28.22336349874212,2.550000000000682
464,0.4,28.239004349591923,21.300112315110432,6.938892034481491,2.5500000000000305,28.239005494725806,2.5500000000003973
464,0.5,28.259575064457593,21.002886354617473,7.25668870984012,2.549999999999497,28.259576201795394,2.5499999999996197
464,0.6,28.28541800495423,20.64143780482138,7.643980200132852,2.549999999986753,28.285419131514285,2.549999999987287
464,0.7,28.316951458833586,20.216998495182523,8.099952963651063,2.5499999997241964,28.31695257089488,2.549999999723546
464,0.8,28.35466712812017,19.731137593000007,8.623529535120163,2.5499999954333,28.3546682211382,2.549999995417675
464,0.9,28.39912801262213,19.185807405953973,9.213320606668155,2.5499999381979137,28.399129081067425,2.549999938039416
464,1.0,28.450965093997958,18.583388205637885,9.867576888360073,2.549999315386258,28.450966131164904,2.5499993141686623
464,1.1,28.510872130918784,17.926728894328985,10.5841432365898,2.549993787684856,28.510873128855057,2.549993780357981
464,1.2,28.579597592213453,17.219180072143523,11.36041752006993,2.549953761246676,28.57959854177837,2.549953726815549
464,1.3,28.657932528875094,16.46461595733934,12.193316571535753,2.549717120564687,28.657933420235178,2.549716995576962
464,1.4,28.746693189569257,15.667441836840045,13.079251352729212,2.5485733386736924,28.746694013193753,2.5485729946949403
464,1.5,28.84669762189496,14.832584474698255,14.014113147196706,2.544043839077951,28.846698370111454,2.544043146040864
464,1.6,28.95873652513784,13.965464323726888,14.993272201410953,2.5292936783852586,28.958737193836875,2.529292736946457
464,1.7,29.08354019216059,13.071950419087154,16.01158977307344,2.4895507279604385,29.083540782333298,2.489550107133675
464,1.8,29.221745179000067,12.158301144666552,17.063444034333514,2.400068848168181,29.22174569738467,2.400069363127648
464,1.9,29.373865778043257,11.231096041471636,18.142769736571623,2.2292090702672396,29.37386623629099,2.229210980206255
464,2.0,29.54027577036175,10.297164774622368,19.24311099573938,1.946470973937019,29.540276182891766,1.946473396463223
465,0.0,28.205169621533823,21.809127243521036,6.396042378012787,2.550000000000565,28.20517078106395,2.5500000000007153
465,0.1,28.20733611673487,21.775814474749353,6.4315216419855155,2.5500000000006326,28.207337275616542,2.550000000001181
465,0.2,28.21387397909329,21.675964810544887,6.537909168548403,2.550000000000673,28.213875135962525,2.5500000000009937
465,0.3,28.224898281355742,21.509849364942454,6.715048916413288,2.550000000000353,28.224899434630952,2.550000000000672
465,0.4,28.24060060789376,21.27793702860838,6.96266357928538,2.5500000000000242,28.2406017556609,2.5500000000004044
465,0.5,28.261248707526697,20.98091912435327,7.280329583173426,2.5499999999994754,28.261249847341272,2.5499999999995886
465,0.6,28.287185918436542,20.619742163249526,7.667443755187016,2.549999999986072,28.287187047280934,2.549999999986599
465,0.7,28.31883026041058,20.19564700288461,8.12318325752597,2.549999999712168,28.3188313745185,2.5499999997114644
465,0.8,28.356673022302804,19.71021229680948,8.646460725493323,2.5499999952623886,28.356674117069673,2.549999995246245
465,0.9,28.401276562032553,19.165399745320993,9.23587681671156,2.5499999362327115,28.401277631852242,2.5499999360700936
465,1.0,28.453270861307104,18.563598303299415,9.889672558007689,2.5499992971188203,28.453271899387993,2.5499992958761304
465,1.1,28.51334813781346,17.907664178855583,10.605683958957876,2.5499936506194127,28.513349136128568,2.5499936431752217
465,1.2,28.582254551401565,17.20095320904256,11.381301342359006,2.549952932145634,28.582255500779915,2.549952897304948
465,1.3,28.660777845462913,16.44734212462327,12.213435720839644,2.549713082311308,28.66077873612045,2.5497129562931837
465,1.4,28.7497298063001,15.651235476745606,13.098494329554493,2.5485575199453208,28.74973062885472,2.548557174237893
465,1.5,28.849922889443977,14.817555775619551,14.032367113824426,2.543994056853623,28.849923636455923,2.543993362310884
465,1.6,28.96214138138196,13.951715802254583,15.010425579127379,2.52916789839586,28.96214204900027,2.529166957470348
465,1.7,29.087108981981274,13.059574029635556,16.027534952345718,2.4892955875293006,29.087109571396827,2.489294969732085
465,1.8,29.225456389423474,12.147376293632039,17.078080095791435,2.3996533468504437,29.225456907439344,2.399653864817362
465,1.9,29.37769378476957,11.22168870606009,18.156005078709477,2.228667483203344,29.377694242939967,2.2286693932375363
465,2.0,29.544193427763595,10.289327659786192,19.254865767977403,1.9459139405863741,29.54419384029194,1.9459163614161856
466,0.0,28.20663367820374,21.786628812302965,6.420004865900776,2.550000000000562,28.206634840642824,2.5500000000007184
466,0.1,28.208808813448858,21.753336011676378,6.45547280177248,2.550000000000647,28.20880997522078,2.550000000001193
466,0.2,28.215372584268287,21.65354730280091,6.561825281467378,2.5500000000006793,28.21537374397221,2.5500000000009995
466,0.3,28.226440026129232,21.48753690254289,6.7389031235863435,2.550000000000355,28.226441182148395,2.5500000000006664
466,0.4,28.242202653546304,21.255778708424337,6.986423945121967,2.5500000000000225,28.242203803933247,2.5500000000004075
466,0.5,28.262928100439886,20.958970712731986,7.3039573877079,2.5499999999994367,28.26292924271653,2.5499999999995606
466,0.6,28.28895952487842,20.59806743027541,7.690892094603008,2.5499999999853507,28.28896065598941,2.5499999999858627
466,0.7,28.320714668658,20.17431864838077,8.14639602027723,2.5499999996996454,28.320715784790067,2.54999999969892
466,0.8,28.358684391251362,19.689312394343894,8.669371996907469,2.5499999950858294,28.358685487738306,2.549999995069177
466,0.9,28.403430383686235,19.14501963542293,9.258410748263305,2.549999934213492,28.40343145484515,2.549999934046675
466,1.0,28.455581592297097,18.543837873120346,9.911743719176751,2.549999278441532,28.455582631252856,2.5499992771733306
466,1.1,28.515828649444444,17.888630479020858,10.627198170423586,2.5499935111028513,28.515829648101153,2.549993503540067
466,1.2,28.584915359827914,17.182758389877154,11.40215696995076,2.5499520915854146,28.584916308992135,2.5499520563324
466,1.3,28.66362612535029,16.43010073445659,12.2335253908937,2.5497090026809013,28.663627015294896,2.5497088756295265
466,1.4,28.75276826800222,15.635061259167315,13.117707008834905,2.548541588057999,28.752769089497235,2.5485412406241488
466,1.5,28.853148700742764,14.802558219132246,14.050590481610518,2.5439440485788545,28.85314944657798,2.5439433525415818
466,1.6,28.96554540839813,13.937996802318887,15.027548606079241,2.5290418155071848,28.965546074972366,2.5290408751068174
466,1.7,29.09067566239115,13.047225071471734,16.043450590919413,2.4890402546288835,29.09067625108418,2.4890396398592176
466,1.8,29.229164490636048,12.136476509773557,17.092687980862493,2.399238023063423,29.229165008308144,2.399238544024664
466,1.9,29.381518126820374,11.212303991624667,18.16921413519571,2.228126517030344,29.38151858492842,2.228128427153548
466,2.0,29.548107401884042,10.281510776875756,19.266596625008287,1.9453576842062754,29.54810781442185,1.9453601033415002
467,0.0,28.208103570320265,21.76414388876615,6.443959681554116,2.5500000000005554,28.208104735654654,2.5500000000007175
467,0.1,28.21028734297687,21.730871292775824,6.479416050201046,2.5500000000006606,28.210288507625435,2.5500000000012033
467,0.2,28.216877013900096,21.63114423860358,6.585732775296517,2.55000000000068,28.21687817642532,2.5500000000009915
467,0.3,28.227987579866085,21.465240015964895,6.76274756390119,2.5500000000003484,28.22798873861601,2.5500000000006677
467,0.4,28.243810483017352,21.23363748025582,7.010173002761533,2.550000000000022,28.24381163601037,2.5500000000004213
467,0.5,28.264613238335176,20.937041226527008,7.327572011808169,2.5499999999994083,28.264614383058685,2.5499999999995504
467,0.6,28.290738817304643,20.576413690265657,7.714325127038986,2.549999999984598,28.290739950664086,2.549999999985125
467,0.7,28.32260467324789,20.153013490358465,8.169591182889427,2.5499999996866576,28.322605791381058,2.549999999685851
467,0.8,28.360701219521008,19.668437915548672,8.692263303972336,2.5499999949034504,28.36070231769882,2.5499999948862593
467,0.9,28.405589454895967,19.124667074816227,9.28092238007974,2.549999932138979,28.405590527358946,2.5499999319679034
467,1.0,28.45789725511242,18.524106880613733,9.933790374498688,2.549999259347057,28.45789829490481,2.549999258052969
467,1.1,28.518313624090315,17.869627727650297,10.648685896440018,2.5499933691025936,28.518314623052937,2.549993361419898
467,1.2,28.587579967759574,17.16459551843656,11.422984449323014,2.549951239460377,28.587580916684132,2.549951203792278
467,1.3,28.666477316301712,16.41289166957793,12.253585646723781,2.5497048814423606,28.666478205524662,2.5497047533549284
467,1.4,28.75580852921643,15.618919058142376,13.136889471074054,2.5485255427432767,28.755809349662943,2.548525193585298
467,1.5,28.856375028626584,14.787591685644205,14.068783342982378,2.5438938143632837,28.856375773312827,2.5438931168425625
467,1.6,28.968948607845935,13.924307225133793,15.044641382712141,2.528915430697884,28.968949273411724,2.528914490834411
467,1.7,29.094240269390436,13.034903476237679,16.05933679315276,2.4887847307609325,29.09424085739413,2.488784119016778
467,1.8,29.23286955034312,12.125601756662368,17.107267793680755,2.3988228773188487,29.232870067695256,2.398823401261383
467,1.9,29.385338892266066,11.202941886317689,18.182397005948378,2.2275861701639714,29.38533935032602,2.227588080370075
467,2.0,29.552017783860265,10.273714125002229,19.278303658858036,1.9448022022312426,29.5520181964182,1.9448046196737887
468,0.0,28.20957929609626,21.74167263244255,6.467906663653707,2.550000000000564,28.20958046431234,2.5500000000007312
468,0.1,28.21177170342818,21.708420475306518,6.503351228121662,2.550000000000663,28.211772870939857,2.5500000000012024
468,0.2,28.21838726578062,21.60875576845632,6.609631497324301,2.550000000000687,28.2183884311137,2.5500000000010092
468,0.3,28.22954093979679,21.442958844653656,6.786582095143135,2.550000000000355,28.229542101263924,2.5500000000006615
468,0.4,28.245424092648303,21.211513468446686,7.033910624201617,2.5500000000000256,28.24542524823345,2.550000000000431
468,0.5,28.26630411616034,20.91513077122533,7.351173344935013,2.5499999999993777,28.266305263315033,2.5499999999995158
468,0.6,28.292523788454154,20.554781026357496,7.737742762096659,2.5499999999838145,28.29252492404326,2.5499999999843315
468,0.7,28.324500263452673,20.1317315863314,8.192768677121272,2.5499999996731546,28.324501383563348,2.5499999996723135
468,0.8,28.36272349117798,19.647588889287654,8.715134601890327,2.549999994715123,28.362724591017113,2.5499999946973673
468,0.9,28.40775375249576,19.104342061173536,9.303411691322225,2.5499999300079588,28.40775482622784,2.549999929832523
468,1.0,28.46021781761909,18.504405290797592,9.955812526821497,2.5499992398279976,28.46021885821064,2.5499992385076076
468,1.1,28.520803020205324,17.850655857711445,10.67014716249388,2.5499932245857377,28.520804019439574,2.5499932167818353
468,1.2,28.59024832631927,17.146464499504763,11.443783826814506,2.54995037566453,28.590249274980348,2.5499503395785625
468,1.3,28.669331367675152,16.395714814616383,12.273616553058769,2.5497007183649667,28.669332256169408,2.54970058923868
468,1.4,28.758850546578397,15.602808750237394,13.156041796341004,2.548509383734882,28.758851365988388,2.548509032855103
468,1.5,28.859601847973227,14.772656058152611,14.086945789820616,2.5438433543196046,28.859602591537914,2.543842655326558
468,1.6,28.97235098264946,13.910646973807832,15.061704008841627,2.5287887449453765,28.972351647241368,2.5287878056304085
468,1.7,29.09780283886268,13.022609176138678,16.075193662724004,2.488529017418736,29.097803426208888,2.48852840869798
468,1.8,29.236571634580166,12.114751996894638,17.121819637685526,2.398407910121531,29.23657215163518,2.3984084370323635
468,1.9,29.389156166361122,11.193602376149943,18.19555379021118,2.227046441026097,29.389156624386793,2.227048351309037
468,2.0,29.55592466172896,10.265937700798656,19.289986960930303,1.9442474921098127,29.555925074317454,1.944249907861475
469,0.0,28.211060853674432,21.719215201329988,6.491845652344445,2.5500000000005456,28.211062024758547,2.5500000000007335
469,0.1,28.2132618928405,21.685983715007563,6.527278177832937,2.5500000000006806,28.21326306320168,2.550000000001182
469,0.2,28.219903337623464,21.58638204138348,6.633521296239984,2.5500000000006833,28.21990450575096,2.550000000001009
469,0.3,28.23110010305553,21.420693526635013,6.810406576420519,2.550000000000338,28.231101267226336,2.550000000000666
469,0.4,28.247043478647438,21.18940679598947,7.057636682657968,2.5500000000000234,28.24704463681044,2.550000000000429
469,0.5,28.2680007286649,20.89323945102821,7.37476127763669,2.549999999999341,28.268001878234777,2.5499999999994944
469,0.6,28.294314430774023,20.533169520460156,7.761144910313867,2.549999999982984,28.294315568573428,2.549999999983505
469,0.7,28.326401428146877,20.110472992647647,8.21592843549923,2.549999999659137,28.326402550210844,2.5499999996582248
469,0.8,28.364751189815614,19.62676534336402,8.737985846451593,2.5499999945206246,28.36475229128622,2.549999994502307
469,0.9,28.40992325287489,19.084044591321177,9.325878661553713,2.5499999278191265,28.40992432784129,2.5499999276392593
469,1.0,28.462543247453144,18.484733068245095,9.97781017920805,2.549999219876833,28.462544288807315,2.549999218529747
469,1.1,28.52329679646599,17.831714802361656,10.691581994104332,2.549993077519148,28.523297795939182,2.549993069592747
469,1.2,28.592920387504762,17.128365238880175,11.464555148624587,2.5499495000914956,28.592921335880302,2.549949463584923
469,1.3,28.672188230390088,16.3785700560583,12.293618174331787,2.549696513218227,28.672189118150087,2.5496963830503456
469,1.4,28.761894278728104,15.586730214455022,13.175164064273082,2.548493110768691,28.761895097114248,2.5484927581694956
469,1.5,28.86282913557567,14.75775122211303,14.10507791346264,2.543792668563686,28.862829878046025,2.543791968109392
469,1.6,28.97575253688413,13.897015953225894,15.078736583658236,2.528661759225802,28.97575320053572,2.5286608204709413
469,1.7,29.101363406531124,13.010342103894041,16.09102130263708,2.4882731160870963,29.10136399325047,2.488272510387574
469,1.8,29.240270807768994,12.103927192141485,17.13634361562751,2.3979931219694484,29.240271324548726,2.3979936518356078
469,1.9,29.392970031683355,11.184285445124216,18.208684586559137,2.226507328044649,29.39297048968788,2.226509238398411
469,2.0,29.559828120590804,10.258181498579019,19.301646622011788,1.9436935513042521,29.559828533219786,1.9436959653669106
470,0.0,28.212548241126434,21.696771751901963,6.515776489224471,2.5500000000005625,28.212549415064984,2.550000000000751
470,0.1,28.21475790917834,21.663561166107666,6.551196743070673,2.550000000000692,28.21475908237546,2.550000000001198
470,0.2,28.221425227061186,21.56402320493782,6.657402022123367,2.550000000000705,28.221426397969477,2.550000000001024
470,0.3,28.232665066675924,21.398444198520302,6.834220868155622,2.55000000000035,28.232666233536595,2.550000000000664
470,0.4,28.248668637082872,21.167317584527872,7.081351052555,2.5500000000000274,28.248669797809058,2.5500000000004297
470,0.5,28.269703070392715,20.871367368851566,7.39833570154115,2.549999999999306,28.269704222361195,2.549999999999443
470,0.6,28.29611073641454,20.511579253257217,7.784531483157323,2.5499999999821226,28.296111876404346,2.5499999999826537
470,0.7,28.328308155810085,20.089237764498748,8.239070391311337,2.5499999996445735,28.32830927980276,2.549999999643606
470,0.8,28.366784298571147,19.605967304541917,8.76081699402923,2.549999994319831,28.36678540164316,2.5499999943009106
470,0.9,28.412097932011637,19.063774661276803,9.348323270734834,2.5499999255711994,28.412099008177833,2.549999925386781
470,1.0,28.464873512066255,18.46509017713287,9.999783334933387,2.54999919948594,28.464874554147357,2.549999198111726
